idx,freq,sequence,len,cat
529,8,"['model', 'name']",2,dtype
530,8,"['n', 'dimensional', 'input', 'array', 'form']",5,shape
531,8,"['n', 'dimensional', 'input', 'array', 'n']",5,shape
532,8,"['n', 'form']",2,not useful
533,8,"['n', 'k']",2,not useful
534,8,"['used', 'convolution']",2,not useful
535,8,"['used', 'generate', 'anchor', 'windows', 'enumerating']",5,not useful
536,8,"['defaults', 'dtype', 'dtype']",3,not useful
537,8,"['SOME_DTYPE', 'value', 'possibly', 'produced', 'input']",5,dtype
538,8,"['SOME_DTYPE', 'value', 'data']",3,dtype
539,8,"['SOME_DTYPE', 'data', 'SOME_DTYPE']",3,dtype
540,8,"['upper', 'limit']",2,not useful
541,8,"['lower', 'limit']",2,not useful
542,8,"['shape', 'axis']",2,not useful
543,8,"['shape', 'one']",2,dtype+shape+validvalue
544,8,"['shape', 'e', 'g', 'x', 'y', 'output', 'shape', 'x', 'y', 'm', 'n', 'm', 'n', 'samples', 'drawn']",15,not useful
545,8,"['shape', 'scale']",2,not useful
546,8,"['name', 'SOME_STRUCTURE']",2,not useful
547,8,"['number', 'group', 'partitions']",3,dtype+shape+validvalue
548,8,"['number', 'input']",2,dtype+shape+validvalue
549,8,"['number', 'top', 'scoring', 'boxes', 'keep', 'applying', 'nms', 'rpn', 'proposals']",9,dtype+shape+validvalue
550,8,"['keys', 'values']",2,complex
551,8,"['running', 'input']",2,not useful
552,8,"['kernel', 'size', 'h', 'w', 'd', 'h', 'w']",7,shape
553,8,"['kernel', 'used']",2,not useful
554,8,"['maximum', 'workspace', 'allowed', 'mb']",4,complex
555,8,"['maximum', 'used']",2,not useful
556,8,"['maximum', 'calibration']",2,not useful
557,8,"['zero', 'convolution', 'h', 'w', 'd', 'h', 'w']",7,shape
558,8,"['stride', 'h', 'w', 'd', 'h', 'w']",6,shape
559,8,"['constant', 'label']",2,not useful
560,8,"['vector', 'SOME_STRUCTURE', 'lengths']",3,ds+shape
561,8,"['index', 'along', 'dimensions']",3,dtype+shape
562,8,"['momentum', 'average']",2,complex
563,8,"['area', 'image']",2,complex
564,8,"['epsilon', 'prevent', 'div']",3,not useful
565,8,"['beta', 'array']",2,ds
566,8,"['gamma', 'array']",2,ds
567,8,"['gamma', 'distribution']",2,not useful
568,8,"['present', 'used', 'quantized', 'batch', 'norm', 'op', 'calculate', 'primitive', 'scale', 'note', 'calib_range', 'calib', 'bn', 'output']",14,not useful
569,8,"['present', 'used', 'data', 'SOME_DTYPE']",4,not useful
570,8,"['scale', 'shape']",2,not useful
571,8,"['mean', 'value', 'channel']",3,not useful
572,8,"['mean', 'subtracted']",2,not useful
573,8,"['negative', 'binomial', 'distribution']",3,not useful
574,8,"['optional', 'class']",2,not useful
575,8,"['optional', 'nms']",2,not useful
576,8,"['optional', 'default', 'default']",3,not useful
577,8,"['ignored', 'true']",2,not useful
578,8,"['nms', 'boxes']",2,not useful
579,8,"['apply', 'boxes']",2,complex
580,8,"['boxes', 'scores']",2,not useful
581,8,"['threshold', 'used']",2,not useful
582,8,"['alpha', 'dispersion']",2,complex
583,8,"['alpha', 'parameters', 'distributions']",3,complex
584,8,"['image', 'data']",2,dtype+ds
585,8,"['limit', 'norm', 'weight']",3,dtype
586,8,"['quantize', 'data']",2,not useful
587,8,"['auto', 'automatically', 'output', 'type', 'according']",5,not useful
588,8,"['element', 'axis']",2,not useful
589,8,"['corresponding', 'input']",2,not useful
590,8,"['pooling', 'pooling']",2,not useful
591,8,"['pooling', 'applied']",2,not useful
592,8,"['ratio', 'input', 'feature', 'map', 'height', 'w', 'raw', 'image', 'height', 'w']",10,not useful
593,8,"['b', 'n']",2,shape
594,8,"['elements', 'input']",2,not useful
595,8,"['augmentation', 'param', 'maximum']",3,complex
596,8,"['augmentation', 'param', 'standard', 'deviation', 'channel']",5,complex
597,8,"['error', 'raised']",2,not useful
598,8,"['positional', 'input']",2,not useful
599,8,"['unsuccessful', 'experiments']",2,not useful
600,8,"['failure', 'experiment']",2,not useful
601,8,"['jittering', 'range', 'percent']",3,validvalue
602,8,"['bounds', 'distributions']",2,not useful
603,8,"['ignore_label', 'backward']",2,not useful
604,8,"['cropped', 'area']",2,not useful
605,8,"['cropped', 'image']",2,complex
606,7,"['compute', 'gradient']",2,not useful
607,7,"['probability', 'apply']",2,dtype+shape+validvalue
608,7,"['output', 'output']",2,not useful
609,7,"['SOME_STRUCTURE', 'SOME_DTYPE', 'names', 'users', 'want', 'excluding']",6,ds
610,7,"['SOME_STRUCTURE', 'arrays']",2,ds
611,7,"['forward', 'output']",2,not useful
612,7,"['input', 'output', 'type']",3,not useful
613,7,"['true', 'first', 'input']",3,dtype
614,7,"['true', 'otherwise']",2,dtype
615,7,"['whether', 'first', 'input']",3,dtype
616,7,"['whether', 'training']",2,dtype
617,7,"['data', 'size']",2,not useful
618,7,"['data', 'weight']",2,not useful
619,7,"['default', 'd', 'gpu']",3,not useful
620,7,"['standard', 'deviations']",2,dtype
621,7,"['SOME_DTYPE', 'SOME_STRUCTURE']",2,dtype
622,7,"['upper', 'bound']",2,dtype
623,7,"['lower', 'bound']",2,dtype
624,7,"['shape', 'empty']",2,dtype+shape+validvalue
625,7,"['shape', 'n', 'k']",3,shape
626,7,"['w', 'r']",2,not useful
627,7,"['weight', 'momentum']",2,not useful
628,7,"['gradient', 'weight']",2,not useful
629,7,"['gradient', 'momentum']",2,not useful
630,7,"['decay', 'rate', 'st', 'moment', 'estimates']",5,dtype+validvalue
631,7,"['decay', 'rate', 'nd', 'moment', 'estimates']",5,dtype+validvalue
632,7,"['width', 'size']",2,dtype
633,7,"['beta', 'scale']",2,not useful
634,7,"['moving', 'mean']",2,dtype
635,7,"['moving', 'variance']",2,dtype
636,7,"['optional', 'device', 'context']",3,not useful
637,7,"['optional', 'value', 'type', 'default', 'SOME_DTYPE']",5,not useful
638,7,"['alpha', 'parameter', 'distribution']",3,not useful
639,7,"['indicates', 'whether']",2,dtype
640,7,"['image', 'size']",2,dtype
641,7,"['row', 'ssparse']",2,not useful
642,7,"['g', 'b']",2,not useful
643,7,"['augmentation', 'param', 'ground']",3,complex
644,7,"['augmentation', 'param', 'value', 'channel']",4,complex
645,7,"['augmentation', 'param', 'probability']",3,complex
646,7,"['color', 'space']",2,not useful
647,6,"['set', 'output', 'gradient']",3,not useful
648,6,"['set', 'ignored']",2,not useful
649,6,"['probability', 'apply', 'random']",3,dtype+shape+validvalue
650,6,"['lambda', 'parameter', 'rate', 'distribution']",4,complex
651,6,"['output', 'default']",2,not useful
652,6,"['output', 'dim']",2,not useful
653,6,"['output', 'defined']",2,not useful
654,6,"['SOME_STRUCTURE', 'SOME_DTYPE', 'representing', 'names', 'users', 'want', 'excluding']",7,ds
655,6,"['SOME_STRUCTURE', 'name', 'SOME_STRUCTURE']",3,ds
656,6,"['desired', 'output']",2,not useful
657,6,"['given', 'input']",2,not useful
658,6,"['given', 'axis']",2,not useful
659,6,"['given', 'flattened', 'array', 'used']",4,not useful
660,6,"['input', 'array', 'array']",3,not useful
661,6,"['input', 'data', 'normalization']",3,not useful
662,6,"['input', 'data', 'size']",3,not useful
663,6,"['input', 'arrays']",2,not useful
664,6,"['input', 'h', 'w']",3,not useful
665,6,"['second', 'axis']",2,dtype+shape+validvalue
666,6,"['true', 'second']",2,dtype
667,6,"['true', 'weight']",2,dtype
668,6,"['true', 'triangular', 'matrix', 'lower', 'triangular', 'false', 'upper', 'triangular']",8,dtype
669,6,"['array', 'indices']",2,ds
670,6,"['whether', 'pick', 'convolution', 'running', 'performance', 'test']",6,dtype
671,6,"['whether', 'use', 'global', 'moving', 'statistics', 'instead', 'local', 'batch', 'norm']",9,dtype
672,6,"['whether', 'use', 'length', 'input', 'mask', 'data', 'input']",7,dtype
673,6,"['whether', 'turn', 'cudnn']",3,dtype
674,6,"['axis', 'channel']",2,dtype+shape+validvalue
675,6,"['axis', 'along', 'input']",3,dtype+shape+validvalue
676,6,"['axis', 'along', 'compute', 'softmax']",4,dtype+shape+validvalue
677,6,"['axis', 'sub']",2,dtype+shape+validvalue
678,6,"['axis', 'corresponding', 'matrix']",3,dtype+shape+validvalue
679,6,"['axis', 'perform']",2,dtype+shape+validvalue
680,6,"['axis', 'split']",2,dtype+shape+validvalue
681,6,"['axis', 'sliced', 'supports', 'negative', 'indexes']",5,dtype+shape+validvalue
682,6,"['axes', 'perform']",2,dtype+shape+validvalue
683,6,"['axes', 'array']",2,dtype+shape+validvalue
684,6,"['axes', 'input']",2,dtype+shape+validvalue
685,6,"['dimension', 'd']",2,not useful
686,6,"['size', 'height']",2,not useful
687,6,"['size', 'width']",2,not useful
688,6,"['size', 'layer']",2,dtype
689,6,"['one', 'time']",2,not useful
690,6,"['label', 'array']",2,not useful
691,6,"['th', 'input']",2,not useful
692,6,"['value', 'indices']",2,not useful
693,6,"['data', 'type', 'array']",3,dtype
694,6,"['see', 'details']",2,not useful
695,6,"['means', 'top', 'k']",3,not useful
696,6,"['means', 'values']",2,not useful
697,6,"['default', 'threshold', 'used', 'set', 'none']",5,not useful
698,6,"['default', 'clip']",2,not useful
699,6,"['n', 'dimensional', 'input', 'array', 'form', 'max_sequence_length', 'batch_size', 'n']",8,shape
700,6,"['used', 'padding']",2,not useful
701,6,"['defaults', 'input', 'dtype', 'defined', 'dtype', 'none']",6,not useful
702,6,"['SOME_DTYPE', 'factor', 'multiplied', 'b']",4,dtype
703,6,"['SOME_DTYPE', 'used']",2,dtype
704,6,"['SOME_DTYPE', 'axis']",2,dtype
705,6,"['none', 'flattened']",2,not useful
706,6,"['shape', 'k', 'process']",3,shape
707,6,"['shape', 'empty', 'array']",3,dtype+shape+validvalue
708,6,"['shape', 'label']",2,dtype+shape+validvalue
709,6,"['shape', 'e', 'g', 'm', 'n', 'scale']",6,not useful
710,6,"['shape', 'm', 'n', 'scale']",4,not useful
711,6,"['number', 'arrays']",2,dtype+shape+validvalue
712,6,"['number', 'elements']",2,not useful
713,6,"['keys', 'values', 'interleaved']",3,complex
714,6,"['turn', 'cudnn', 'layer']",3,not useful
715,6,"['turn', 'cudnn', 'operator']",3,not useful
716,6,"['cudnn', 'used', 'determines', 'effective', 'batch', 'size', 'kernel']",7,not useful
717,6,"['cudnn', 'used', 'controls', 'maximum', 'temporary', 'storage', 'used', 'tuning', 'best', 'cudnn', 'kernel', 'limited_workspace', 'strategy', 'used']",14,not useful
718,6,"['convolution', 'dilate', 'h', 'w', 'd', 'h', 'w']",7,shape
719,6,"['convolution', 'kernel', 'size', 'h', 'w', 'd', 'h', 'w']",8,shape
720,6,"['convolution', 'filter', 'channel', 'number']",4,not useful
721,6,"['convolution', 'stride', 'h', 'w', 'd', 'h', 'w']",7,shape
722,6,"['kernel', 'size', 'w', 'h', 'w', 'd', 'h', 'w']",8,shape
723,6,"['kernel', 'input']",2,not useful
724,6,"['empty', 'default', 'layout', 'ncw', 'd', 'nchw', 'd', 'ncdhw', 'd', 'nhwc', 'ndhwc', 'supported', 'gpu']",13,not useful
725,6,"['maximum', 'temporary', 'workspace', 'allowed', 'mb', 'parameter', 'two', 'usages']",8,not useful
726,6,"['maximum', 'workspace', 'allowed', 'convolution']",4,not useful
727,6,"['maximum', 'SOME_DTYPE', 'value', 'possibly', 'produced']",5,dtype
728,6,"['maximum', 'SOME_DTYPE', 'value', 'form', 'SOME_DTYPE', 'obtained', 'calibration']",7,dtype
729,6,"['minimum', 'SOME_DTYPE', 'value', 'possibly', 'produced']",5,dtype
730,6,"['minimum', 'SOME_DTYPE', 'value', 'form', 'SOME_DTYPE', 'obtained', 'calibration']",7,dtype
731,6,"['parameter', 'gamma', 'distribution']",3,not useful
732,6,"['parameter', 'negative']",2,not useful
733,6,"['parameter', '\\', 'lrn', 'expression']",4,not useful
734,6,"['zero', 'pad', 'convolution', 'h', 'w', 'd', 'h', 'w']",8,shape
735,6,"['zero', 'convolution', 'w', 'h', 'w', 'd', 'h', 'w']",8,shape
736,6,"['stride', 'w', 'h', 'w', 'd', 'h', 'w']",7,shape
737,6,"['specify', 'bound', 'indices']",3,not useful
738,6,"['along', 'split']",2,not useful
739,6,"['along', 'sliced', 'supports', 'negative', 'indexes']",5,not useful
740,6,"['vector', 'SOME_STRUCTURE', 'lengths', 'form', 'batch_size']",5,ds+shape
741,6,"['index', 'along', 'dimensions', 'used', 'reshaping']",5,dtype+shape+validvalue
742,6,"['clip', 'means', 'clip', 'range']",4,not useful
743,6,"['momentum', 'moving', 'average']",3,not useful
744,6,"['term', 'quadratic', 'function']",3,not useful
745,6,"['width', 'height', 'random']",3,not useful
746,6,"['top', 'elements']",2,not useful
747,6,"['epsilon', 'parameter', 'prevent', 'division']",4,dtype
748,6,"['usually', 'e']",2,not useful
749,6,"['fix', 'gamma', 'training']",3,not useful
750,6,"['scale', 'output', 'shape', 'm', 'n']",5,not useful
751,6,"['mean', 'value', 'subtracted']",3,not useful
752,6,"['use', 'transposed', 'triangular', 'matrix']",4,not useful
753,6,"['use', 'mxnet']",2,not useful
754,6,"['force', 'change', 'batch', 'norm', 'scale', 'shift', 'operator']",7,complex
755,6,"['change', 'value']",2,not useful
756,6,"['refer', 'lower', 'triangular', 'matrix', 'lower', 'true', 'refer', 'upper', 'otherwise']",9,not useful
757,6,"['relevant', 'offset']",2,not useful
758,6,"['optional', 'device', 'context', 'default', 'current', 'default', 'context']",7,not useful
759,6,"['ignored', 'input']",2,not useful
760,6,"['ignored', 'random_resized_crop']",2,not useful
761,6,"['encoded', 'corner']",2,not useful
762,6,"['x', 'y', 'x', 'y', 'top', 'left', 'right', 'corners', 'designated', 'region', 'interest']",11,not useful
763,6,"['target', 'shape']",2,dtype+shape+validvalue
764,6,"['multiply', 'triangular', 'matrix', 'right', 'non', 'triangular', 'one']",7,dtype+shape+validvalue
765,6,"['multiply', 'transposed', 'first', 'input']",4,dtype+shape+validvalue
766,6,"['multiply', 'transposed', 'second', 'input', 'b']",5,dtype+shape+validvalue
767,6,"['sub', 'arrays']",2,not useful
768,6,"['k', 'elements']",2,not useful
769,6,"['operand', 'function']",2,not useful
770,6,"['image', 'width']",2,not useful
771,6,"['random', 'value', 'channel', 'hsl', 'color', 'space']",6,not useful
772,6,"['random', 'seed']",2,not useful
773,6,"['original', 'SOME_DTYPE', 'SOME_DTYPE']",3,dtype
774,6,"['multi', 'indices']",2,not useful
775,6,"['indices', 'mentioned', 'large', 'replaced', 'index', 'addresses', 'last', 'element', 'along', 'axis']",10,not useful
776,6,"['indices', 'slice', 'operation', 'supports', 'negative', 'indices']",6,not useful
777,6,"['fp', 'data']",2,not useful
778,6,"['according', 'input']",2,not useful
779,6,"['flattened', 'input']",2,not useful
780,6,"['device', 'id']",2,dtype+validvalue
781,6,"['internal', 'state']",2,not useful
782,6,"['bounding', 'box', 'coordinates', 'd', 'array', 'batch_index', 'x', 'y', 'x', 'y']",10,shape
783,6,"['batch_index', 'indicates', 'index', 'corresponding', 'image', 'input']",6,not useful
784,6,"['transformation', 'type']",2,not useful
785,6,"['elements', 'size']",2,not useful
786,6,"['elements', 'set', 'false']",3,dtype
787,6,"['augmentation', 'param', 'ground', 'truths']",4,complex
788,6,"['augmentation', 'param', 'crop', 'ground']",4,complex
789,6,"['augmentation', 'param', 'probability', 'random']",4,complex
790,6,"['param', 'image']",2,not useful
791,6,"['dataset', 'param']",2,not useful
792,6,"['r', 'input']",2,not useful
793,6,"['positional', 'input', 'arguments']",3,not useful
794,6,"['valid', 'divided']",2,not useful
795,6,"['valid', 'elements']",2,not useful
796,6,"['wrap', 'means', 'wrap', 'around']",4,validvalue
797,6,"['temperature', 'parameter', 'softmax']",3,not useful
798,6,"['ndarrays', 'shape', 'e', 'g', 'x', 'y', 'output', 'shape', 'x', 'y', 'm', 'n', 'm', 'n', 'samples', 'drawn', 'pair']",17,not useful
799,6,"['ndim', 'ndim']",2,not useful
800,6,"['activation', 'function', 'applied']",3,complex
801,6,"['calib_mode', 'calibration', 'thresholds']",3,not useful
802,6,"['calib_mode', 'thresholds', 'quantization']",3,not useful
803,6,"['calib_mode', 'min', 'max']",3,not useful
804,6,"['calib_mode', 'layer', 'outputs', 'calibration', 'dataset']",5,not useful
805,6,"['sampling', 'scale']",2,not useful
806,6,"['target_shape', 'ignored']",2,not useful
807,6,"['deconvolution', 'kernel']",2,not useful
808,6,"['ending', 'index', 'along']",3,dtype+shape+validvalue
809,6,"['beginning', 'index', 'along']",3,dtype+shape+validvalue
810,6,"['cropped', 'area', 'image']",3,complex
811,6,"['cropped', 'area', 'image', 'must']",4,complex
812,6,"['cropped', 'area', 'supplied']",3,complex
813,6,"['add', 'random', 'value']",3,not useful
814,5,"['set', 'true', 'grad', 'storage', 'type', 'row_ssparse']",6,dtype
815,5,"['set', 'dim']",2,not useful
816,5,"['set', 'shape']",2,not useful
817,5,"['set', 'valid']",2,complex
818,5,"['set', 'value']",2,not useful
819,5,"['compute', 'row', 'ssparse', 'gradient', 'backward', 'calculation']",6,not useful
820,5,"['output', 'height', 'width']",3,not useful
821,5,"['SOME_STRUCTURE', 'arrays', 'concatenate']",3,ds
822,5,"['SOME_STRUCTURE', 'input']",2,ds
823,5,"['desired', 'storage', 'type', 'forward', 'output', 'given', 'user', 'thecombination', 'input', 'storage', 'types', 'hint', 'matchany', 'implemented', 'ones', 'dot', 'operator', 'perform', 'fallback', 'operationand', 'still', 'produce', 'output', 'desired', 'storage', 'type']",26,not useful
824,5,"['type', 'data']",2,dtype
825,5,"['input', 'array', 'embedding', 'operator']",4,ds
826,5,"['input', 'matrix']",2,not useful
827,5,"['true', 'transpose', 'first', 'input', 'dot']",5,dtype
828,5,"['true', 'transpose', 'second', 'input', 'dot']",5,dtype
829,5,"['true', 'lazy', 'updates', 'applied', 'gradient', 'stype', 'row_ssparse', 'weight', 'momentum', 'stype']",10,dtype
830,5,"['true', 'output']",2,dtype
831,5,"['true', 'shape']",2,dtype
832,5,"['true', 'last']",2,dtype
833,5,"['array', 'along']",2,not useful
834,5,"['whether', 'sort']",2,dtype
835,5,"['whether', 'numpy', 'semantics']",3,dtype
836,5,"['whether', 'collapse', 'first', 'axis', 'input', 'data', 'tensor']",7,dtype
837,5,"['whether', 'profile', 'kvstore', 'server', 'worker']",5,dtype
838,5,"['whether', 'order']",2,dtype
839,5,"['axis', 'along', 'split']",3,dtype+shape+validvalue
840,5,"['axis', 'sub', 'arrays']",3,dtype+shape+validvalue
841,5,"['axis', 'indices']",2,dtype+shape+validvalue
842,5,"['dimension', 'embedding', 'vectors']",3,dtype
843,5,"['dimension', 'concated']",2,dtype
844,5,"['size', 'SOME_DTYPE']",2,not useful
845,5,"['size', 'global']",2,not useful
846,5,"['size', 'sub']",2,dtype
847,5,"['vocabulary', 'size', 'input', 'indices']",4,dtype
848,5,"['value', 'assigned']",2,not useful
849,5,"['value', 'negative']",2,not useful
850,5,"['data', 'type', 'output', 'array']",4,dtype
851,5,"['data', 'type', 'weight']",3,dtype
852,5,"['standard', 'deviation', 'distribution']",3,dtype
853,5,"['context', 'data', 'loader', 'optimized']",4,not useful
854,5,"['dtype', 'SOME_DTYPE']",2,not useful
855,5,"['SOME_DTYPE', 'SOME_DTYPE', 'SOME_DTYPE']",3,dtype
856,5,"['SOME_DTYPE', 'width']",2,not useful
857,5,"['none', 'means', 'change']",3,not useful
858,5,"['upper', 'bound', 'distribution']",3,dtype
859,5,"['lower', 'bound', 'distribution']",3,dtype
860,5,"['shape', 'input', 'shape']",3,not useful
861,5,"['shape', 'distributions']",2,not useful
862,5,"['shape', 'scale', 'SOME_DTYPE']",3,not useful
863,5,"['shape', 'scale', 'shape']",3,not useful
864,5,"['shape', 'tensor']",2,dtype+shape+validvalue
865,5,"['shape', 'instead']",2,not useful
866,5,"['file', 'directory', 'path']",3,dtype
867,5,"['number', 'element']",2,dtype+shape+validvalue
868,5,"['number', 'times']",2,dtype+shape+validvalue
869,5,"['number', 'hidden', 'nodes', 'output']",4,dtype+shape+validvalue
870,5,"['number', 'channels']",2,not useful
871,5,"['number', 'equal']",2,not useful
872,5,"['maximum', 'number', 'batches', 'prefetch']",4,dtype+shape+validvalue
873,5,"['index', 'negative']",2,not useful
874,5,"['height', 'size']",2,not useful
875,5,"['height', 'ignored']",2,not useful
876,5,"['height', 'width', 'height']",3,not useful
877,5,"['area', 'bilinear']",2,not useful
878,5,"['area', 'interpolation']",2,not useful
879,5,"['width', 'height', 'width']",3,not useful
880,5,"['width', 'ignored']",2,dtype
881,5,"['specified', 'type']",2,not useful
882,5,"['must', 'less']",2,complex
883,5,"['calibration', 'used']",2,not useful
884,5,"['scale', 'shape', 'shape']",3,not useful
885,5,"['scale', 'shape', 'scale']",3,not useful
886,5,"['change', 'width', 'height']",3,not useful
887,5,"['matrix', 'row']",2,not useful
888,5,"['optional', 'size']",2,not useful
889,5,"['indicates', 'data']",2,not useful
890,5,"['interpolation', 'x', 'pixel']",3,not useful
891,5,"['image', 'image']",2,not useful
892,5,"['image', 'file']",2,not useful
893,5,"['image', 'scale']",2,dtype
894,5,"['bilinear', 'interpolation']",2,not useful
895,5,"['random', 'cropping']",2,not useful
896,5,"['shorter', 'edge']",2,not useful
897,5,"['supports', 'negative', 'values']",3,not useful
898,5,"['path', 'image']",2,dtype
899,5,"['outputs', 'layer']",2,not useful
900,5,"['numpy', 'SOME_STRUCTURE']",2,not useful
901,5,"['passed', 'defaults', 'worker']",3,not useful
902,5,"['would', 'like']",2,not useful
903,5,"['align', 'using']",2,not useful
904,5,"['augmentation', 'param', 'crop', 'ground', 'truths']",5,complex
905,5,"['augmentation', 'param', 'color']",3,complex
906,5,"['augmentation', 'param', 'mean']",3,complex
907,5,"['augmentation', 'param', 'probability', 'apply']",4,complex
908,5,"['param', 'data']",2,not useful
909,5,"['param', 'whether']",2,not useful
910,5,"['aspect', 'ratio']",2,not useful
911,5,"['r', 'g', 'b']",3,not useful
912,5,"['error', 'raised', 'data']",3,not useful
913,5,"['valid', 'true']",2,not useful
914,5,"['embedding', 'weight', 'matrix']",3,dtype
915,5,"['server', 'profiled', 'kvstore', 'type', 'dist']",5,not useful
916,5,"['ascending', 'order']",2,not useful
917,5,"['deprecated!', 'use', 'instead']",3,not useful
918,5,"['ending', 'supports', 'negative']",3,not useful
