,idx,freq,sequence,sentence,api,len
1773,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,3
1774,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,3
1775,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,3
1776,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,3
1777,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,3
1778,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,3
1779,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,3
1780,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,3
1781,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,3
1782,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,3
1783,30,36,"['default', 'none', 'torch']","Default: if `None`, `torch.long`.",torch.triu_indices.yaml,3
1784,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,3
1785,30,36,"['default', 'none', 'torch']","Default: if `None`, `torch.long`.",torch.tril_indices.yaml,3
1786,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,3
1787,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,3
1788,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,3
1789,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,3
1790,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,3
1791,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,3
1792,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,3
1793,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,3
1794,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,3
1795,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,3
1796,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,3
1797,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tensor.yaml,3
1798,30,36,"['default', 'none', 'torch']","Default: if None, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.sparse_coo_tensor.yaml,3
1799,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,3
1800,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,3
1801,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randn.yaml,3
1802,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.randn.yaml,3
1803,30,36,"['default', 'none', 'torch']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.full.yaml,3
1804,30,36,"['default', 'none', 'torch']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.full.yaml,3
1805,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,3
1806,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,3
1807,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,3
1808,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.arange.yaml,3
1809,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,3
1810,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,3
1811,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,3
1812,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,3
1813,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,3
1814,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,3
1815,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,3
1816,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,3
1817,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,3
1818,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,3
1819,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,3
1820,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,3
1821,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,3
1822,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,3
1823,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,3
1824,31,35,"['default', 'none', 'default']","Returns the default `Stream` for the current device, given by `current_device()`, if `device` is `None` (default).",torch.cuda.default_stream.yaml,3
1825,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,3
1826,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,3
1827,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,3
1828,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,3
1829,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,3
1830,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,3
1831,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,3
1832,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tensor.yaml,3
1833,31,35,"['default', 'none', 'default']","Default: if None, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.sparse_coo_tensor.yaml,3
1834,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,3
1835,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,3
1836,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randn.yaml,3
1837,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.randn.yaml,3
1838,31,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.full.yaml,3
1839,31,35,"['default', 'none', 'default']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.full.yaml,3
1840,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,2
1841,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,2
1842,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2
1843,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2
1844,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2
1845,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2
1846,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2
1847,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2
1848,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2
1849,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2
1850,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2
1851,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2
1852,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,2
1853,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,2
1854,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,2
1855,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2
1856,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2
1857,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2
1858,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2
1859,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2
1860,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2
1861,32,35,"['default', 'uses']",By default uses the same backend as the global group.,torch.distributed.new_group.yaml,2
1862,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,2
1863,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2
1864,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2
1865,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2
1866,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2
1867,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tensor.yaml,2
1868,32,35,"['default', 'uses']","Default: if None, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.sparse_coo_tensor.yaml,2
1869,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2
1870,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2
1871,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2
1872,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2
1873,32,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.full.yaml,2
1874,32,35,"['default', 'uses']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.full.yaml,2
1875,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,2
1876,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,2
1877,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2
1878,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2
1879,33,35,"['default', 'see']","If any of start, end, or stop are floating-point, the dtype is inferred to be the default dtype, see `get_default_dtype()`.",torch.arange.yaml,2
1880,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2
1881,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2
1882,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2
1883,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2
1884,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2
1885,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2
1886,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2
1887,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2
1888,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,2
1889,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,2
1890,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,2
1891,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2
1892,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2
1893,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2
1894,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2
1895,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2
1896,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2
1897,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,2
1898,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2
1899,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2
1900,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2
1901,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2
1902,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tensor.yaml,2
1903,33,35,"['default', 'see']","Default: if None, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.sparse_coo_tensor.yaml,2
1904,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2
1905,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2
1906,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2
1907,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2
1908,33,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.full.yaml,2
1909,33,35,"['default', 'see']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.full.yaml,2
1910,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,2
1911,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2
1912,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the device of `input`.",torch.ones_like.yaml,2
1913,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the layout of `input`.",torch.ones_like.yaml,2
1914,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the device of `input`.",torch.empty_like.yaml,2
1915,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the layout of `input`.",torch.empty_like.yaml,2
1916,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2
1917,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the device of `input`.",torch.zeros_like.yaml,2
1918,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the layout of `input`.",torch.zeros_like.yaml,2
1919,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2
1920,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2
1921,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the device of `input`.",torch.randn_like.yaml,2
1922,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the layout of `input`.",torch.randn_like.yaml,2
1923,34,35,"['none', 'SOME_DTYPE']",None values can be specified for scalar Tensors or ones that don't require grad.,torch.autograd.backward.yaml,2
1924,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2
1925,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,2
1926,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,2
1927,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, `torch.long`.",torch.triu_indices.yaml,2
1928,34,35,"['none', 'SOME_DTYPE']",None or fp32 bias of type torch.float,torch.nn.quantized.functional.linear.yaml,2
1929,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,2
1930,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, `torch.long`.",torch.tril_indices.yaml,2
1931,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2
1932,34,35,"['none', 'SOME_DTYPE']",None values can be specified for scalar Tensors or ones that don't require grad.,torch.autograd.grad.yaml,2
1933,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2
1934,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2
1935,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,2
1936,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2
1937,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2
1938,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tensor.yaml,2
1939,34,35,"['none', 'SOME_DTYPE']","Default: if None, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.sparse_coo_tensor.yaml,2
1940,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2
1941,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2
1942,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the device of `input`.",torch.rand_like.yaml,2
1943,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, defaults to the layout of `input`.",torch.rand_like.yaml,2
1944,34,35,"['none', 'SOME_DTYPE']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.full.yaml,2
1945,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,7
1946,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.empty_strided.yaml,7
1947,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,7
1948,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.arange.yaml,7
1949,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,7
1950,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,7
1951,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.rand.yaml,7
1952,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,7
1953,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.eye.yaml,7
1954,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,7
1955,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.ones.yaml,7
1956,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,7
1957,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.randperm.yaml,7
1958,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.triu_indices.yaml,7
1959,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.tril_indices.yaml,7
1960,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,7
1961,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,7
1962,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,7
1963,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,7
1964,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,7
1965,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,7
1966,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.as_tensor.yaml,7
1967,35,34,"['default', 'none', 'uses', 'default', 'see', 'torch', 'set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,7
