API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
torch.zeros,*size,DD: int...,ONE_WORD D_TYPE,D_TYPE,,D_STRUCTURE,,,,
torch.nn.quantized.functional.avg_pool2d,kernel_size,"size of the pooling region. Can be a single number or a tuple (kH, kW)",size of the pooling region,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,"[0,inf)",
torch.nn.quantized.functional.avg_pool2d,kernel_size,"size of the pooling region. Can be a single number or a tuple (kH, kW)",Can be a single number or a D_STRUCTURE BSTR,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,"[0,inf)",
torch.nn.quantized.functional.conv2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple (dH, dW). Default: 1",the spacing between kernel elements,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.quantized.functional.conv2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple (dH, dW). Default: 1",Can be a single number or a D_STRUCTURE BSTR,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.quantized.functional.conv2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple (dH, dW). Default: 1",Default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.quantized.functional.conv2d,dilation,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.distributed.broadcast_multigpu,group,The process group to work on,The process group to work on,,,,,,,
torch.distributed.broadcast_multigpu,group,"DD: ProcessGroup, optional",ProcessGroup optional,,,,,,,
torch.distributed.broadcast_multigpu,group,DF: <objectobject>,DEFAULT REXPR,,,,,,,
torch.nn.Bilinear,in2_features,size of each second input sample,size of each second input sample,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
torch.atan2,other,the second input tensor,the second PARAM D_STRUCTURE,,D_STRUCTURE,,,,,
torch.atan2,other,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.ones,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.ones,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.ones,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,,
torch.remainder,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,,
torch.remainder,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,,
torch.remainder,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,,
torch.unique,input,the input tensor,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.unique,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.matrix_rank,input,the input 2-D tensor,the input CONSTANT_NUM D D_STRUCTURE,,D_STRUCTURE,,,CONSTANT_VAL,,
torch.matrix_rank,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,CONSTANT_VAL,,
torch.nn.functional.conv_transpose3d,output_padding,"additional size added to one side of each dimension in the output shape. Can be a single number or a tuple `(out_padT, out_padH, out_padW)`. Default: 0",additional size added to one side of each dimension in the output shape,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose3d,output_padding,"additional size added to one side of each dimension in the output shape. Can be a single number or a tuple `(out_padT, out_padH, out_padW)`. Default: 0",Can be a single number or a D_STRUCTURE BSTR,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose3d,output_padding,"additional size added to one side of each dimension in the output shape. Can be a single number or a tuple `(out_padT, out_padH, out_padW)`. Default: 0",Default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose3d,output_padding,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.lobpcg,n,"if X  is not specified then n specifies the size of the generated random approximation of eigenvectors. Default value for n is k. If X  is specifed, the value of n (when specified) must be the number of X  columns.",if X is not specified then n specifies the size of the generated random approximation of eigenvectors,D_TYPE,,,,,,
torch.lobpcg,n,"if X  is not specified then n specifies the size of the generated random approximation of eigenvectors. Default value for n is k. If X  is specifed, the value of n (when specified) must be the number of X  columns.",Default value for n is k If X is specifed the value of n BSTR must be the number of X columns,D_TYPE,,,,,,
torch.lobpcg,n,"DD: integer, optional",D_TYPE optional,D_TYPE,,,,,,
torch.lobpcg,n,DF: None,DEFAULT None,D_TYPE,,,,,,
torch.nn.Softmax,dim,A dimension along which Softmax will be computed (so every slice along dim will sum to 1).,A dimension along which Softmax will be computed BSTR,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.Softmax,dim,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.Softmax,dim,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
torch.var,unbiased,whether to use the unbiased estimation or not,whether to use the unbiased estimation or not,D_TYPE,,,,CONSTANT_VAL,,
torch.var,unbiased,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.var,unbiased,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.distributed.recv,tensor,Tensor to fill with received data.,D_STRUCTURE to fill with received data,,D_STRUCTURE,,,,,
torch.distributed.recv,tensor,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.ConvTranspose2d,output_padding,Additional size added to one side of each dimension in the output shape. Default: 0,Additional size added to one side of each dimension in the output shape,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.ConvTranspose2d,output_padding,Additional size added to one side of each dimension in the output shape. Default: 0,Default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.ConvTranspose2d,output_padding,"DD: int or tuple, optional",D_TYPE or D_STRUCTURE optional,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.ConvTranspose2d,output_padding,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.functional.ctc_loss,target_lengths,(N) . Lengths of the targets,ONE_WORD BSTR,,,,BSTR,CONSTANT_VAL,,
torch.nn.functional.ctc_loss,target_lengths,(N) . Lengths of the targets,Lengths of the PARAM,,,,BSTR,CONSTANT_VAL,,
torch.nn.ConvTranspose2d,out_channels,Number of channels produced by the convolution,Number of channels produced by the convolution,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
torch.nn.ConvTranspose2d,out_channels,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
torch.cumprod,dtype,"the desired data type of returned tensor. If specified, the input tensor is casted to `dtype` before the operation is performed. This is useful for preventing data type overflows. Default: None.",the desired data type of returned D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,,
torch.cumprod,dtype,"the desired data type of returned tensor. If specified, the input tensor is casted to `dtype` before the operation is performed. This is useful for preventing data type overflows. Default: None.",If specified the PARAM D_STRUCTURE is casted to QSTR before the operation is performed,D_TYPE,D_STRUCTURE,,,,,
torch.cumprod,dtype,"the desired data type of returned tensor. If specified, the input tensor is casted to `dtype` before the operation is performed. This is useful for preventing data type overflows. Default: None.",This is useful for preventing data type overflows,D_TYPE,D_STRUCTURE,,,,,
torch.cumprod,dtype,"the desired data type of returned tensor. If specified, the input tensor is casted to `dtype` before the operation is performed. This is useful for preventing data type overflows. Default: None.",Default None,D_TYPE,D_STRUCTURE,,,,,
torch.cumprod,dtype,"DD: `torch.dtype`, optional",D_TYPE optional,D_TYPE,D_STRUCTURE,,,,,
torch.cumprod,dtype,DF: None,DEFAULT None,D_TYPE,D_STRUCTURE,,,,,
torch.cuda.memory_stats,device,"selected device. Returns statistics for the current device, given by `current_device()`, if `device` is `None` (default).",selected device,D_TYPE,,,,,,
torch.cuda.memory_stats,device,"selected device. Returns statistics for the current device, given by `current_device()`, if `device` is `None` (default).",Returns statistics for the current device given by current_device if QSTR is QSTR BSTR,D_TYPE,,,,,,
torch.cuda.memory_stats,device,"DD: torch.device or int, optional",torch device or D_TYPE optional,D_TYPE,,,,,,
torch.cuda.memory_stats,device,DF: None,DEFAULT None,D_TYPE,,,,,,
torch.std,dim,the dimension or dimensions to reduce.,the dimension or dimensions to reduce,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.std,dim,DD: int or tuple of python:ints,D_TYPE or D_STRUCTURE of python D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.renorm,p,the power for the norm computation,the power for the norm computation,D_TYPE,,,,,,
torch.renorm,p,DD: float,ONE_WORD D_TYPE,D_TYPE,,,,,,
torch.rot90,dims,axis to rotate,axis to rotate,,,D_STRUCTURE,,,,
torch.rot90,dims,DD: a list or tuple,a D_STRUCTURE,,,D_STRUCTURE,,,,
torch.nn.LPPool1d,kernel_size,"a single int, the size of the window",a single D_TYPE the size of the window,D_TYPE,,,,,"[0,inf)",
torch.nn.Conv2d,padding_mode,"`'zeros'`, `'reflect'`, `'replicate'` or `'circular'`. Default: `'zeros'`",ONE_WORD QSTR,D_TYPE,,,,,,
torch.nn.Conv2d,padding_mode,"`'zeros'`, `'reflect'`, `'replicate'` or `'circular'`. Default: `'zeros'`",Default QSTR,D_TYPE,,,,,,
torch.nn.Conv2d,padding_mode,"DD: string, optional",D_TYPE optional,D_TYPE,,,,,,
torch.nn.Conv2d,padding_mode,DF: zeros,DEFAULT DF_STR,D_TYPE,,,,,,
torch.ormqr,input3,the matrix to be multiplied.,the matrix to be multiplied,D_TYPE,D_STRUCTURE,,,,,
torch.ormqr,input3,DD: Tensor,ONE_WORD D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,,
torch.nn.functional.cosine_similarity,x1,First input.,First input,,D_STRUCTURE,,,,,
torch.nn.functional.cosine_similarity,x1,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.addmm,alpha,multiplier for mat1 @ mat2  ( alpha ),multiplier for PARAM PARAM BSTR,D_TYPE,,,,CONSTANT_VAL,,
torch.addmm,alpha,"DD: Number, optional",Number optional,D_TYPE,,,,CONSTANT_VAL,,
torch.addmm,alpha,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.max,out,"the result tuple of two output tensors (max, max_indices)",the result D_STRUCTURE of two output D_STRUCTURE BSTR,,,D_STRUCTURE,,,,
torch.max,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.max,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
torch.nn.SyncBatchNorm,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module tracks the running mean and variance and when set to CONSTANT_BOOL this module does not track such statistics and always uses batch statistics in both training and eval modes,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.SyncBatchNorm,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",Default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.SyncBatchNorm,track_running_stats,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.cuda.comm.broadcast_coalesced,tensors,tensors to broadcast.,D_STRUCTURE to broadcast,,D_STRUCTURE,D_STRUCTURE,,,,
torch.cuda.comm.broadcast_coalesced,tensors,DD: sequence,ONE_WORD D_STRUCTURE,,D_STRUCTURE,D_STRUCTURE,,,,
torch.autograd.grad,retain_graph,"If `False`, the graph used to compute the grad will be freed. Note that in nearly all cases setting this option to `True` is not needed and often can be worked around in a much more efficient way. Defaults to the value of `create_graph`.",If CONSTANT_BOOL the graph used to compute the grad will be freed,D_TYPE,,,,CONSTANT_VAL,,
torch.autograd.grad,retain_graph,"If `False`, the graph used to compute the grad will be freed. Note that in nearly all cases setting this option to `True` is not needed and often can be worked around in a much more efficient way. Defaults to the value of `create_graph`.",Note that in nearly all cases setting this option to CONSTANT_BOOL is not needed and often can be worked around in a much more efficient way,D_TYPE,,,,CONSTANT_VAL,,
torch.autograd.grad,retain_graph,"If `False`, the graph used to compute the grad will be freed. Note that in nearly all cases setting this option to `True` is not needed and often can be worked around in a much more efficient way. Defaults to the value of `create_graph`.",Defaults to the value of PARAM,D_TYPE,,,,CONSTANT_VAL,,
torch.autograd.grad,retain_graph,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
torch.autograd.grad,retain_graph,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.functional.log_softmax,input,input,ONE_WORD input,,D_STRUCTURE,,,,,
torch.nn.functional.log_softmax,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.MaxPool3d,return_indices,"if `True`, will return the max indices along with the outputs. Useful for `torch.nn.MaxUnpool3d` later",if CONSTANT_BOOL will return the max indices along with the outputs,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.MaxPool3d,return_indices,"if `True`, will return the max indices along with the outputs. Useful for `torch.nn.MaxUnpool3d` later",Useful for torch nn MaxUnpool3d later,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.MaxPool3d,return_indices,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.utils.checkpoint.checkpoint,*args,tuple containing inputs to the `function`,D_STRUCTURE containing inputs to the PARAM,,,,,,,
torch.empty_like,dtype,"the desired data type of returned Tensor. Default: if `None`, defaults to the dtype of `input`.",the desired data type of returned D_STRUCTURE,D_TYPE,,,,CONSTANT_VAL,,
torch.empty_like,dtype,"the desired data type of returned Tensor. Default: if `None`, defaults to the dtype of `input`.",Default if QSTR defaults to the dtype of PARAM,D_TYPE,,,,CONSTANT_VAL,,
torch.empty_like,dtype,"DD: `torch.dtype`, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
torch.empty_like,dtype,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
torch.logical_or,other,the tensor to compute OR with,the D_STRUCTURE to compute OR with,,D_STRUCTURE,,,,,
torch.logical_or,other,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.ReplicationPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",the size of the padding,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReplicationPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",If is D_TYPE uses the same padding in all boundaries,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReplicationPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",If a CONSTANT_NUM D_STRUCTURE uses BSTR,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReplicationPad3d,padding,"DD: int, tuple",D_TYPE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReLU6,inplace,can optionally do the operation in-place. Default: `False`,can optionally do the operation in place,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.ReLU6,inplace,can optionally do the operation in-place. Default: `False`,Default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.ReLU6,inplace,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.quantized.functional.conv3d,input,"quantized input tensor of shape (minibatch , in _channels , iD , iH , iW) ",quantized input D_STRUCTURE of shape BSTR,,D_STRUCTURE,,BSTR,CONSTANT_VAL,,
torch.mean,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.mean,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.Linear,in_features,size of each input sample,size of each input sample,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
torch.dist,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,,
torch.dist,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.functional.affine_grid,size,"the target output image size. (N  times C  times H  times W  for 2D or N  times C  times D  times H  times W  for 3D) Example: torch.Size((32, 3, 24, 24))",the target output image size,D_TYPE,,,BSTR,CONSTANT_VAL,"[0,inf)",
torch.nn.functional.affine_grid,size,"the target output image size. (N  times C  times H  times W  for 2D or N  times C  times D  times H  times W  for 3D) Example: torch.Size((32, 3, 24, 24))",BSTR Example torch Size BSTR,D_TYPE,,,BSTR,CONSTANT_VAL,"[0,inf)",
torch.nn.functional.affine_grid,size,DD: torch.Size,torch Size,D_TYPE,,,BSTR,CONSTANT_VAL,"[0,inf)",
torch.nn.init.eye_,tensor,a 2-dimensional torch.Tensor,a CONSTANT_NUM dimensional D_STRUCTURE,,D_STRUCTURE,,,CONSTANT_VAL,,
torch.nn.utils.rnn.pad_sequence,padding_value,value for padded elements. Default: 0.,value for padded elements,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.rnn.pad_sequence,padding_value,value for padded elements. Default: 0.,Default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.rnn.pad_sequence,padding_value,"DD: float, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.rnn.pad_sequence,padding_value,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.MaxPool2d,kernel_size,the size of the window to take a max over,the size of the window to take a max over,D_TYPE,,,,,"[0,inf)",
torch.rand,*size,a sequence of integers defining the shape of the output tensor. Can be a variable number of arguments or a collection like a list or tuple.,a D_STRUCTURE of D_TYPE defining the shape of the output D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
torch.rand,*size,a sequence of integers defining the shape of the output tensor. Can be a variable number of arguments or a collection like a list or tuple.,Can be a variable number of arguments or a collection like a D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
torch.rand,*size,DD: int...,ONE_WORD D_TYPE,D_TYPE,,D_STRUCTURE,,,,
torch.nn.quantized.functional.avg_pool2d,ceil_mode,"when True, will use ceil instead of floor in the formula to compute the output shape. Default: `False`",when CONSTANT_BOOL will use ceil instead of floor in the formula to compute the output shape,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.quantized.functional.avg_pool2d,ceil_mode,"when True, will use ceil instead of floor in the formula to compute the output shape. Default: `False`",Default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.quantized.functional.avg_pool2d,ceil_mode,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.gather,input,the source tensor,the source D_STRUCTURE,,D_STRUCTURE,,,,,
torch.gather,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.remainder,other,the divisor that may be either a number or a Tensor of the same shape as the dividend,the divisor that may be either a number or a D_STRUCTURE of the same shape as the dividend,D_TYPE,D_STRUCTURE,,,CONSTANT_VAL,,
torch.remainder,other,DD: Tensor or float,D_STRUCTURE or D_TYPE,D_TYPE,D_STRUCTURE,,,CONSTANT_VAL,,
torch.normal,std,the tensor of per-element standard deviations,the D_STRUCTURE of per element standard deviations,,D_STRUCTURE,,,,,
torch.normal,std,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,,
torch.nn.init.orthogonal_,gain,optional scaling factor,optional scaling factor,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.init.orthogonal_,gain,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.chain_matmul,*matrices,a sequence of 2 or more 2-D tensors whose product is to be determined.,a D_STRUCTURE of CONSTANT_NUM or more CONSTANT_NUM D D_STRUCTURE whose product is to be determined,,D_STRUCTURE,,,CONSTANT_VAL,,
torch.chain_matmul,*matrices,DD: Tensors...,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,CONSTANT_VAL,,
torch.distributed.send,group,The process group to work on,The process group to work on,,,,,,,
torch.distributed.send,group,"DD: ProcessGroup, optional",ProcessGroup optional,,,,,,,
torch.distributed.send,group,DF: <objectobject>,DEFAULT REXPR,,,,,,,
torch.nn.LayerNorm,eps,a value added to the denominator for numerical stability. Default: 1e-5,a value added to the denominator for numerical stability,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.LayerNorm,eps,a value added to the denominator for numerical stability. Default: 1e-5,Default CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.LayerNorm,eps,DF: 1e-05,DEFAULT CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.DataParallel,output_device,device location of output (default: device_ids[0]),device location of output default PARAM BSTR,D_TYPE,,,,,,
torch.nn.DataParallel,output_device,DD: int or torch.device,D_TYPE or torch device,D_TYPE,,,,,,
torch.nn.DataParallel,output_device,DF: None,DEFAULT None,D_TYPE,,,,,,
torch.div,out,the output tensor.,the output D_STRUCTURE,,,,,,,
torch.div,out,"DD: Tensor, optional",D_STRUCTURE optional,,,,,,,
torch.div,out,DF: None,DEFAULT None,,,,,,,
torch.autograd.functional.hvp,func,a Python function that takes Tensor inputs and returns a Tensor with a single element.,a Python function that takes D_STRUCTURE PARAM and returns a D_STRUCTURE with a single element,,,,,,,
torch.autograd.functional.hvp,func,DD: function,ONE_WORD function,,,,,,,
torch.arange,start,the starting value for the set of points. Default: `0`.,the starting value for the set of points,D_TYPE,,,,CONSTANT_VAL,,
torch.arange,start,the starting value for the set of points. Default: `0`.,Default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.arange,start,DD: Number,ONE_WORD Number,D_TYPE,,,,CONSTANT_VAL,,
torch.arange,start,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.unique,sorted,Whether to sort the unique elements in ascending order before returning as output.,Whether to sort the unique elements in ascending order before returning as output,D_TYPE,,,,CONSTANT_VAL,,
torch.unique,sorted,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.unique,sorted,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.spectral_norm,dim,"dimension corresponding to number of outputs, the default is `0`, except for modules that are instances of ConvTranspose{1,2,3}d, when it is `1`",dimension corresponding to number of outputs the default is CONSTANT_NUM except for modules that are instances of ConvTranspose CONSTANT_NUM CONSTANT_NUM CONSTANT_NUM d when it is CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.spectral_norm,dim,"DD: int, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.utils.spectral_norm,dim,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
torch.std_mean,unbiased,whether to use the unbiased estimation or not,whether to use the unbiased estimation or not,D_TYPE,,,,CONSTANT_VAL,,
torch.std_mean,unbiased,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.std_mean,unbiased,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.cummax,out,"the result tuple of two output tensors (values, indices)",the result D_STRUCTURE of two output D_STRUCTURE BSTR,,,D_STRUCTURE,,,,
torch.cummax,out,"DD: tuple, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
torch.cummax,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
torch.nn.RReLU,lower,lower bound of the uniform distribution. Default:  1/8 ,lower bound of the uniform distribution,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.RReLU,lower,lower bound of the uniform distribution. Default:  1/8 ,Default CONSTANT_NUM CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.RReLU,lower,DF: 0.125,DEFAULT CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
torch.solve,A,"input square matrix of size (*, m, m) , where *  is zero or more batch dimensions.",PARAM square matrix of size BSTR where is zero or more batch dimensions,D_TYPE,D_STRUCTURE,,BSTR,CONSTANT_VAL,,
torch.solve,A,DD: Tensor,ONE_WORD D_STRUCTURE,D_TYPE,D_STRUCTURE,,BSTR,CONSTANT_VAL,,
torch.nn.ReflectionPad2d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 4-tuple, uses (padding _left , padding _right , padding _top , padding _bottom )",the size of the padding,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReflectionPad2d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 4-tuple, uses (padding _left , padding _right , padding _top , padding _bottom )",If is D_TYPE uses the same padding in all boundaries,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReflectionPad2d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 4-tuple, uses (padding _left , padding _right , padding _top , padding _bottom )",If a CONSTANT_NUM D_STRUCTURE uses BSTR,D_TYPE,,D_STRUCTURE,,,,
torch.nn.ReflectionPad2d,padding,"DD: int, tuple",D_TYPE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
torch.distributed.gather,dst,Destination rank (default is 0),Destination rank BSTR,D_TYPE,,,,CONSTANT_VAL,,
torch.distributed.gather,dst,"DD: int, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
torch.distributed.gather,dst,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
torch.jit.load,map_location,A simplified version of `map_location` in `torch.save` used to dynamically remap storages to an alternative set of devices.,A simplified version of QSTR in torch save used to dynamically remap storages to an alternative set of devices,D_TYPE,,,,,,
torch.jit.load,map_location,DD: string or torch.device,D_TYPE or torch device,D_TYPE,,,,,,
torch.jit.load,map_location,DF: None,DEFAULT None,D_TYPE,,,,,,
torch.var_mean,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,D_TYPE,,,,CONSTANT_VAL,,
torch.var_mean,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.var_mean,keepdim,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.distributed.broadcast_multigpu,src,Source rank.,Source rank,D_TYPE,,,,CONSTANT_VAL,,
torch.distributed.broadcast_multigpu,src,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.AdaptiveMaxPool1d,output_size,the target output size H,the target output size H,D_TYPE,,,,,"[0,inf)",
torch.nn.BatchNorm2d,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module tracks the running mean and variance and when set to CONSTANT_BOOL this module does not track such statistics and always uses batch statistics in both training and eval modes,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.BatchNorm2d,track_running_stats,"a boolean value that when set to `True`, this module tracks the running mean and variance, and when set to `False`, this module does not track such statistics and always uses batch statistics in both training and eval modes. Default: `True`",Default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
torch.nn.BatchNorm2d,track_running_stats,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
