API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.ndarray.op.Deconvolution,target_shape,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,D_TYPE,,D_STRUCTURE,BSTR,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.nn.Dropout,axes,"DD: tuple of int, default ",D_STRUCTURE of D_TYPE default,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.slice_axis,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.MakeLoss,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.ROIPooling,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.choose_element_0index,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.log,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.gluon.nn.PReLU,alpha_initializer,DD: Initializer,Initializer,,,,,,,
mxnet.ndarray.image.to_tensor,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.test_utils.check_symbolic_forward,expected,DD: list of np.ndarray or dict of str to np.ndarray,D_STRUCTURE of np D_STRUCTURE of D_TYPE to np D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.SwapAxis,dim2,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.random_normal,scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_trsm,lower,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.unravel_index,data,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.op.ctc_loss,blank_label,"DD: {'first', 'last'},optional, default='first'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.transpose,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.rmspropalex_update,delta,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.linalg_gelqf,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.transpose,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.BatchNorm,fix_gamma,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.expm1,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.ftrl_update,lr,"DD: float, required",D_TYPE required,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.random.gamma,dtype,"DD: {'float16', 'float32', 'float64'}, optional",QSTR optional,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.random.uniform,ctx,"DD: Context, optional",Context optional,,,,,,,
mxnet.ndarray.op.dot,forward_stype,"DD: {None, 'csr', 'default', 'row_sparse'},optional, default='None'",None QSTR optional default QSTR,,,,,,,QSTR
mxnet.io.ImageDetRecordIter,scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.nn.GroupNorm,num_groups,"DD: int, default 1",D_TYPE default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.recordio.pack_img,img_fmt,DD: str,D_TYPE,D_TYPE,,,,,,
mxnet.ndarray.contrib.PSROIPooling,data,DD: Symbol,Symbol,,,,,CONSTANT_VAL,,
mxnet.ndarray.BatchNorm,beta,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.nanprod,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.linalg_trsm,A,DD: NDArray,D_STRUCTURE,,D_STRUCTURE,D_STRUCTURE,,,,
mxnet.ndarray.random.uniform,high,"DD: float or NDArray, optional",D_TYPE or D_STRUCTURE optional,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.ndarray.quantized_act,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.gluon.contrib.rnn.Conv3DLSTMCell,params,"DD: RNNParams, default None",RNNParams default None,,,,,,,
mxnet.contrib.ndarray.quantized_fully_connected,flatten,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.elemwise_add,lhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.quantize,min_range,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.image.CreateDetAugmenter,rand_pad,DD: float,D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.op.all_finite,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.quantized_fully_connected,max_bias,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.gluon.nn.Conv3DTranspose,weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.ndarray.arange,dtype,"DD: str or numpy.dtype, optional",D_TYPE optional,D_TYPE,,,,,,
mxnet.ndarray.contrib.arange_like,step,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.MakeLoss,grad_scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.minimum,lhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.random_generalized_negative_binomial,mu,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.LSTMPCell,hidden_size,DD: int,D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.contrib.CTCLoss,label,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.random.normal,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.random.randint,ctx,"DD: Context, optional",Context optional,,,,,,,
mxnet.ndarray.arange,start,"DD: number, optional",number optional,D_TYPE,,,,,,
mxnet.ndarray.sparse.retain,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.shuffle,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.SequenceLast,axis,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.gluon.nn.Conv1DTranspose,kernel_size,DD: int or tuple/list of 1 int,D_TYPE or D_STRUCTURE of CONSTANT_NUM D_TYPE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.BatchNorm,use_global_stats,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.SequenceMask,value,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.test_utils.chi_square_check,generator,DD: function,function,,,,,,,
mxnet.gluon.contrib.rnn.Conv3DRNNCell,params,"DD: RNNParams, default None",RNNParams default None,,,,,,,
mxnet.ndarray.op.log,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.SparseEmbedding,input_dim,"DD: int, required",D_TYPE required,D_TYPE,,,,,"[0,inf)",
mxnet.ndarray.contrib.quantized_batch_norm,output_mean_var,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sparse.log2,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.zeros,stype,"DD: string, optional",D_TYPE optional,D_TYPE,,,,,,
mxnet.ndarray.contrib.ROIAlign,sample_ratio,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.SparseEmbedding,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.gradientmultiplier,scalar,DD: float,D_TYPE,D_TYPE,,,,,,
mxnet.ndarray.op.broadcast_equal,rhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.allclose,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.softmax_cross_entropy,label,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.nanprod,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.random_uniform,shape,"DD: Shape(tuple), optional, default=None",Shape BSTR optional default None,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.sqrt,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.quantized_conv,bias,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg.extracttrian,offset,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_kernel,DD: int or tuple of int,D_TYPE or D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.cast_storage,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.elemwise_add,rhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.gluon.utils.download,sha1_hash,"DD: str, optional",D_TYPE optional,D_TYPE,,,,,,
mxnet.ndarray.ctc_loss,blank_label,"DD: {'first', 'last'},optional, default='first'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.gluon.nn.Conv2DTranspose,in_channels,"DD: int, default 0",D_TYPE default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.minimum,rhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.contrib.DeformablePSROIPooling,rois,DD: Symbol,Symbol,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.fft,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sample_exponential,dtype,"DD: {'None', 'float16', 'float32', 'float64'},optional, default='None'",QSTR optional default QSTR,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.op.ctc_loss,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.gluon.nn.MaxPool1D,layout,"DD: str, default 'NCW'",D_TYPE default QSTR,D_TYPE,,,,,,
mxnet.contrib.ndarray.getnnz,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.max,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.signum_update,weight,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_fully_connected,weight,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.Activation,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.nn.AvgPool1D,pool_size,DD: int,D_TYPE,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.Softmax,preserve_shape,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.GroupNorm,output_mean_var,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.batch_dot,lhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.SequenceReverse,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.model_zoo.vision.mobilenet_v2_1_0,ctx,"DD: Context, default CPU",Context default CPU,,,,,,,
mxnet.ndarray.contrib.quantized_conv,max_bias,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.gluon.nn.Conv3D,dilation,DD: int or tuple/list of 3 int,D_TYPE or D_STRUCTURE of CONSTANT_NUM D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.sparse.elemwise_add,lhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.random_generalized_negative_binomial,ctx,"DD: string, optional, default=''",D_TYPE optional default,D_TYPE,,,,,,
mxnet.ndarray.op.ftml_update,lr,"DD: float, required",D_TYPE required,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.random_pdf_exponential,sample,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.argmin,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.model_zoo.vision.vgg11_bn,pretrained,"DD: bool, default False",D_TYPE default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.sample_negative_binomial,p,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,"[0,1]",
mxnet.image.copyMakeBorder,bot,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.op.ftml_update,weight,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.RNN,state_outputs,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.backward_hawkesll,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.exp,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.box_nms,id_index,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.io.ImageRecordIter,mean_g,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.image.imdecode,flag,"DD: int, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.random.randn,scale,DD: float or NDArray,D_TYPE or D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.shuffle,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_batch_norm,max_data,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.CTCLoss,blank_label,"DD: {'first', 'last'},optional, default='first'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.op.sample_poisson,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.random.gamma,alpha,"DD: float or NDArray, optional",D_TYPE or D_STRUCTURE optional,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.rnn.RNN,activation,"DD: {'relu' or 'tanh'}, default 'relu'",QSTR default QSTR,D_TYPE,,,,,,
mxnet.ndarray.random.generalized_negative_binomial,dtype,"DD: {'float16', 'float32', 'float64'}, optional",QSTR optional,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.gluon.model_zoo.vision.resnet152_v1,ctx,"DD: Context, default CPU",Context default CPU,,,,,,,
mxnet.ndarray.contrib.CTCLoss,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,params,"DD: RNNParams, default None",RNNParams default None,,,,,,,
mxnet.ndarray.LRN,nsize,"DD: int (non-negative), required",D_TYPE BSTR required,D_TYPE,,,,,"[0,inf)",
mxnet.test_utils.download,overwrite,"DD: bool, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.DeformableConvolution,weight,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.test_utils.check_symbolic_forward,aux_states,"DD: list of np.ndarray of dict, optional",D_STRUCTURE of np D_STRUCTURE of D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.nn.SymbolBlock,inputs,DD: Symbol or list of Symbol,Symbol or D_STRUCTURE of Symbol,,,D_STRUCTURE,,,,
mxnet.ndarray.preloaded_multi_mp_sgd_update,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg_potri,A,DD: NDArray,D_STRUCTURE,,D_STRUCTURE,D_STRUCTURE,,,,
mxnet.io.CSVIter,dtype,"DD: {None, 'float16', 'float32', 'float64', 'int32', 'int64', 'int8', 'uint8'},optional, default='None'",None QSTR optional default QSTR,D_TYPE,,,,,,QSTR
mxnet.ndarray.op.signum_update,grad,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.test_utils.numeric_grad,aux_states,"DD: None or list of numpy.ndarray or dict of str to numpy.ndarray, optional",None or D_STRUCTURE of numpy D_STRUCTURE of D_TYPE to numpy D_STRUCTURE optional,D_TYPE,,D_STRUCTURE,,,,
mxnet.recordio.unpack,s,DD: str,D_TYPE,D_TYPE,,,,,,
mxnet.ndarray.MAERegressionOutput,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.random_negative_binomial,k,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.ElementWiseSum,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.rnn.RNN,input_size,"DD: int, default 0",D_TYPE default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.multi_sgd_mom_update,momentum,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.mp_nag_mom_update,wd,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.CTCLoss,label_lengths,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.contrib.quantize,max_range,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.random_negative_binomial,dtype,"DD: {'None', 'float16', 'float32', 'float64'},optional, default='None'",QSTR optional default QSTR,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.op.mp_sgd_update,lazy_update,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.quantized_conv,weight,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.callback.do_checkpoint,period,"DD: int, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.MultiProposal,feature_stride,"DD: int, optional, default='16'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.linalg_trmm,rightside,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.contrib.CTCLoss,data_lengths,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.contrib.box_nms,background_id,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.contrib.quantized_batch_norm,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.test_utils.assert_almost_equal,equal_nan,"DD: boolean, optional",D_TYPE optional,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.calibrate_entropy,num_quantized_bins,"DD: int, optional, default='255'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.io.ImageDetRecordIter,random_illumination_prob,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.gluon.contrib.rnn.Conv2DLSTMCell,h2h_kernel,DD: int or tuple of int,D_TYPE or D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.broadcast_sub,rhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.quantized_pooling,pooling_convention,"DD: {'full', 'same', 'valid'},optional, default='valid'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.nansum,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.quantized_batch_norm,beta,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.pad,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.mp_sgd_update,weight32,DD: NDArray,D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.op.rmspropalex_update,epsilon,"DD: float, optional, default=9.99999994e-09",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.Activation,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.LayerNorm,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.square,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.SequenceMask,use_sequence_length,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.arccosh,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.gluon.nn.Dense,bias_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.ndarray.op.BatchNorm,eps,"DD: double, optional, default=0.0010000000474974513",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.nn.Conv2D,layout,"DD: str, default 'NCHW'",D_TYPE default QSTR,D_TYPE,,,,,,
mxnet.ndarray.op.Deconvolution,bias,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.array,ctx,"DD: Context, optional",Context optional,,,,,,,
mxnet.io.ImageDetRecordIter,max_random_contrast,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.SoftmaxOutput,preserve_shape,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.ones,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.util.set_np,shape,DD: bool,D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.broadcast_to,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.requantize,max_calib_range,"DD: float or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.split,squeeze_axis,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.nag_mom_update,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.gather_nd,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.sample_gamma,shape,"DD: Shape(tuple), optional, default=[]",Shape BSTR optional default,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.nn.AvgPool1D,count_include_pad,"DD: bool, default True",D_TYPE default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.ROIPooling,pooled_size,"DD: Shape(tuple), required",Shape BSTR required,D_TYPE,,D_STRUCTURE,BSTR,,,
mxnet.ndarray.nanprod,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.take,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.sin,data,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.quantized_fully_connected,no_bias,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.quantization.quantize_model,calib_mode,DD: str,D_TYPE,D_TYPE,,,,,,QSTR
mxnet.gluon.model_zoo.vision.resnet152_v2,root,"DD: str, default '$MXNET_HOME/models'",D_TYPE default MXNET_HOME models,D_TYPE,,,,,,
mxnet.io.ImageRecordIter,verbose,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_gemm,transpose_a,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.elemwise_div,lhs,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.UpSampling,num_filter,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.contrib.ndarray.BilinearResize2D,scale_width,"DD: float or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,"[0,inf)",
mxnet.ndarray.lamb_update_phase2,g,DD: NDArray,D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.multi_mp_sgd_mom_update,lrs,"DD: tuple of <float>, required",D_STRUCTURE of REXPR required,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,1]",
