API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.ndarray.random_pdf_uniform,low,DD: NDArray,ONE_WORD D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.random_pdf_uniform,low,DF: None,DEFAULT None,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.op.linalg_gemm,alpha,Scalar factor multiplied with A*B.,Scalar factor multiplied with A B,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_gemm,alpha,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_gemm,alpha,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.io.ImageDetRecordIter,shuffle_chunk_size,"the size(MB) of the shuffle chunk, used with shuffle=True, it can enable global shuffling",the size BSTR of the PARAM chunk used with PARAM CONSTANT_BOOL it can enable global shuffling,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.io.ImageDetRecordIter,shuffle_chunk_size,"DD: long (non-negative), optional, default=0",long BSTR optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.io.ImageDetRecordIter,shuffle_chunk_size,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_pad,Pad for input convolution.,Pad for input convolution,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_pad,"DD: int or tuple of int, default (0, 0, 0",D_TYPE or D_STRUCTURE of D_TYPE default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_pad,"DF: (0,0,0)",CONSTANT_NUM CONSTANT_NUM CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.mp_lamb_update_phase2,lower_bound,"Lower limit of norm of weight. If lower_bound <= 0, Lower limit is not set",Lower limit of norm of PARAM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.mp_lamb_update_phase2,lower_bound,"Lower limit of norm of weight. If lower_bound <= 0, Lower limit is not set",If lower_bound REXPR Lower limit is not set,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.mp_lamb_update_phase2,lower_bound,"DD: float, optional, default=-1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.mp_lamb_update_phase2,lower_bound,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.random_randint,ctx,"Context of output, in format [cpu|gpu|cpu_pinned](n). Only used for imperative calls.",Context of output in format cpu gpu cpu_pinned BSTR,D_TYPE,,,,,,
mxnet.ndarray.op.random_randint,ctx,"Context of output, in format [cpu|gpu|cpu_pinned](n). Only used for imperative calls.",Only used for imperative calls,D_TYPE,,,,,,
mxnet.ndarray.op.random_randint,ctx,"DD: string, optional, default=''",D_TYPE optional default,D_TYPE,,,,,,
mxnet.ndarray.op.random_randint,ctx,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.ndarray.op.shape_array,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.shape_array,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.shape_array,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.multi_lars,eps,LARS eps,LARS eps,D_TYPE,,,,,,
mxnet.ndarray.multi_lars,eps,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.multi_lars,eps,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.ndarray.norm,ord,Order of the norm. Currently ord=1 and ord=2 is supported.,Order of the norm,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.norm,ord,Order of the norm. Currently ord=1 and ord=2 is supported.,Currently ord CONSTANT_NUM and ord CONSTANT_NUM is supported,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.norm,ord,"DD: int, optional, default='2'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.norm,ord,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.contrib.BilinearResize2D,scale_width,"sampling scale of the width (optional, used in modes ""scale"" and ""odd_scale"")",sampling scale of the PARAM optional used in modes QSTR,D_TYPE,,,,,"[0,inf)",
mxnet.ndarray.contrib.BilinearResize2D,scale_width,"DD: float or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,"[0,inf)",
mxnet.ndarray.contrib.BilinearResize2D,scale_width,DF: _Null,DEFAULT Null,D_TYPE,,,,,"[0,inf)",
mxnet.contrib.ndarray.ROIAlign,position_sensitive,"Whether to perform position-sensitive RoI pooling. PSRoIPooling is first proposaled by R-FCN and it can reduce the input channels by ph*pw times, where (ph, pw) is the pooled_size",Whether to perform position sensitive RoI pooling,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.ROIAlign,position_sensitive,"Whether to perform position-sensitive RoI pooling. PSRoIPooling is first proposaled by R-FCN and it can reduce the input channels by ph*pw times, where (ph, pw) is the pooled_size",PSRoIPooling is first proposaled by R FCN and it can reduce the input channels by ph pw times where BSTR is the PARAM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.ROIAlign,position_sensitive,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.ndarray.ROIAlign,position_sensitive,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_trsm,transpose,Use transposed of the triangular matrix,Use transposed of the triangular matrix,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_trsm,transpose,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.linalg_trsm,transpose,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.contrib.quantization.quantize_model,calib_data,A data iterator initialized by the calibration dataset.,A data iterator initialized by the calibration dataset,,,,,,,
mxnet.contrib.quantization.quantize_model,calib_data,DD: DataIter,ONE_WORD DataIter,,,,,,,
mxnet.contrib.quantization.quantize_model,calib_data,DF: None,DEFAULT None,,,,,,,
mxnet.gluon.rnn.LSTMCell,hidden_size,Number of units in output symbol.,Number of units in output symbol,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.rnn.LSTMCell,hidden_size,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.cos,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.cos,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.cos,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.flatten,data,Input array.,Input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.flatten,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.flatten,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.SoftmaxOutput,grad_scale,Scales the gradient by a float factor.,Scales the gradient by a D_TYPE factor,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SoftmaxOutput,grad_scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SoftmaxOutput,grad_scale,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DLSTMCell,i2h_pad,Pad for input convolution.,Pad for input convolution,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DLSTMCell,i2h_pad,"DD: int or tuple of int, default (0, 0, 0",D_TYPE or D_STRUCTURE of D_TYPE default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.contrib.rnn.Conv3DLSTMCell,i2h_pad,"DF: (0,0,0)",CONSTANT_NUM CONSTANT_NUM CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.sparse.cbrt,data,The input array.,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.cbrt,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.sparse.cbrt,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.broadcast_lesser_equal,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.broadcast_lesser_equal,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.broadcast_lesser_equal,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.gluon.nn.Conv1D,dilation,Specifies the dilation rate to use for dilated convolution.,Specifies the dilation rate to use for dilated convolution,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.nn.Conv1D,dilation,DD: int or tuple/list of 1 int,D_TYPE or D_STRUCTURE of CONSTANT_NUM D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.nn.Conv1D,dilation,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.image.flip_top_bottom,data,The input.,The input,,,D_STRUCTURE,,,,
mxnet.ndarray.image.flip_top_bottom,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.image.flip_top_bottom,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.quantization.quantize_model,label_names,Label names required for creating a Module object to run forward propagation on the calibration dataset.,Label names required for creating a Module object to run forward propagation on the calibration dataset,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.quantization.quantize_model,label_names,DD: a list of strs,a D_STRUCTURE of strs,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.contrib.quantization.quantize_model,label_names,"DF: (softmax_label,)",DEFAULT BSTR,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.multi_sum_sq,num_arrays,number of input arrays.,number of input D_STRUCTURE,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.op.multi_sum_sq,num_arrays,"DD: int, required",D_TYPE required,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.utils.download,verify_ssl,Verify SSL certificates.,Verify SSL certificates,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.utils.download,verify_ssl,"DD: bool, default True",D_TYPE default CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.utils.download,verify_ssl,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.pick,data,The input array,The input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.pick,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.pick,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.contrib.quantization.quantize_model,logger,A logging object for printing information during the process of quantization.,A logging object for printing information during the process of quantization,,,,,,,
mxnet.contrib.quantization.quantize_model,logger,DD: Object,ONE_WORD Object,,,,,,,
mxnet.contrib.quantization.quantize_model,logger,DF: <moduleloggingfrom/work/conda_env/lib/python3.8/logging/__init__.py>,REXPR work conda_env lib python3 CONSTANT_NUM logging init py,,,,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.MakeLoss,normalization,"If this is set to null, the output gradient will not be normalized. If this is set to batch, the output gradient will be divided by the batch size. If this is set to valid, the output gradient will be divided by the number of valid input elements.",If this is set to null the output gradient will not be normalized,,,,,,,QSTR
mxnet.ndarray.op.MakeLoss,normalization,"If this is set to null, the output gradient will not be normalized. If this is set to batch, the output gradient will be divided by the batch size. If this is set to valid, the output gradient will be divided by the number of valid input elements.",If this is set to batch the output gradient will be divided by the batch size,,,,,,,QSTR
mxnet.ndarray.op.MakeLoss,normalization,"If this is set to null, the output gradient will not be normalized. If this is set to batch, the output gradient will be divided by the batch size. If this is set to valid, the output gradient will be divided by the number of valid input elements.",If this is set to valid the output gradient will be divided by the number of valid input elements,,,,,,,QSTR
mxnet.ndarray.op.MakeLoss,normalization,"DD: {'batch', 'null', 'valid'},optional, default='null'",QSTR optional default QSTR,,,,,,,QSTR
mxnet.ndarray.op.MakeLoss,normalization,DF: _Null,DEFAULT Null,,,,,,,QSTR
mxnet.ndarray.op.argmax_channel,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.argmax_channel,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.argmax_channel,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.op.GroupNorm,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.op.GroupNorm,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.op.GroupNorm,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.BilinearResize2D,scale_height,"sampling scale of the height (optional, used in modes ""scale"" and ""odd_scale"")",sampling scale of the PARAM optional used in modes QSTR,D_TYPE,,,,,,
mxnet.ndarray.contrib.BilinearResize2D,scale_height,"DD: float or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.ndarray.contrib.BilinearResize2D,scale_height,DF: _Null,DEFAULT Null,D_TYPE,,,,,,
mxnet.io.ImageRecordIter,random_h,"Add a random value in `[-random_h, random_h]` to the H channel in HSL color space.",Add a random value in BSTR to the H channel in HSL color space,D_TYPE,,,,CONSTANT_VAL,,
mxnet.io.ImageRecordIter,random_h,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.io.ImageRecordIter,random_h,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"Dimension ordering of data and out ('NCW' or 'NWC'). 'N', 'C', 'W' stands for batch, channel, and width (time) dimensions respectively. Pooling is applied on the W dimension.",Dimension ordering of data and out QSTR,D_TYPE,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"Dimension ordering of data and out ('NCW' or 'NWC'). 'N', 'C', 'W' stands for batch, channel, and width (time) dimensions respectively. Pooling is applied on the W dimension.",QSTR stands for batch channel and width BSTR dimensions respectively,D_TYPE,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"Dimension ordering of data and out ('NCW' or 'NWC'). 'N', 'C', 'W' stands for batch, channel, and width (time) dimensions respectively. Pooling is applied on the W dimension.",Pooling is applied on the W dimension,D_TYPE,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,"DD: str, default 'NCW'",D_TYPE default QSTR,D_TYPE,,,,,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,DF: NCW,DEFAULT DF_STR,D_TYPE,,,,,,
mxnet.ndarray.Convolution,cudnn_off,Turn off cudnn for this layer.,Turn off cudnn for this layer,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.Convolution,cudnn_off,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.Convolution,cudnn_off,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The axis or axes along which to perform the reduction,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",The default axis BSTR,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",If axis is D_TYPE a reduction is performed on a particular axis,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",If axis is a D_STRUCTURE of D_TYPE a reduction is performed on all the axes specified in the D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",If PARAM is CONSTANT_BOOL reduction will be performed on the axes that are NOT in axis instead,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"The axis or axes along which to perform the reduction.  The default, axis=(), will compute over all elements into a scalar array with shape (1,). If axis is int, a reduction is performed on a particular axis. If axis is a tuple of ints, a reduction is performed on all the axes specified in the tuple. If exclude is true, reduction will be performed on the axes that are NOT in axis instead. Negative values means indexing from right to left.  ",Negative values means indexing from right to left,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,"DD: Shape or None, optional, default=None",Shape or None optional default None,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.max_axis,axis,DF: _Null,DEFAULT Null,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
mxnet.gluon.contrib.rnn.LSTMPCell,i2h_bias_initializer,"Initializer for the bias vector. By default, bias for the forget gate is initialized to 1 while all other biases are initialized to zero.",Initializer for the bias vector,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.LSTMPCell,i2h_bias_initializer,"Initializer for the bias vector. By default, bias for the forget gate is initialized to 1 while all other biases are initialized to zero.",By default bias for the forget gate is initialized to CONSTANT_NUM while all other biases are initialized to zero,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.LSTMPCell,i2h_bias_initializer,"DD: str or Initializer, default 'lstmbias'",D_TYPE or Initializer default QSTR,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.LSTMPCell,i2h_bias_initializer,DF: zeros,DEFAULT DF_STR,D_TYPE,,,,,,
mxnet.io.ImageDetRecordIter,label_pad_width,"pad output label width if set larger than 0, -1 for auto estimate",pad output label width if set larger than CONSTANT_NUM for auto estimate,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.io.ImageDetRecordIter,label_pad_width,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.io.ImageDetRecordIter,label_pad_width,DF: None,DEFAULT None,D_TYPE,,,,CONSTANT_VAL,"[0,inf)",
mxnet.ndarray.linalg_syrk,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg_syrk,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg_syrk,out,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.Softmax,multi_output,"If set to `true`, the softmax function will be computed along axis `1`. This is applied when the shape of input array differs from the shape of label array.",If set to CONSTANT_BOOL the softmax function will be computed along axis CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.Softmax,multi_output,"If set to `true`, the softmax function will be computed along axis `1`. This is applied when the shape of input array differs from the shape of label array.",This is applied when the shape of input D_STRUCTURE differs from the shape of PARAM D_STRUCTURE,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.Softmax,multi_output,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.Softmax,multi_output,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.modulo,lhs,First array in modulo.,First D_STRUCTURE in modulo,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.modulo,lhs,DD: scalar or mxnet.ndarray.array,scalar or mxnet D_STRUCTURE D_STRUCTURE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.Embedding,dtype,Data type of weight.,PARAM type of PARAM,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.Embedding,dtype,"DD: {'float16', 'float32', 'float64', 'int32', 'int64', 'int8', 'uint8'},optional, default='float32'",QSTR optional default QSTR,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.Embedding,dtype,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,QSTR
mxnet.ndarray.op.random_pdf_negative_binomial,sample,Samples from the distributions.,Samples from the distributions,,,D_STRUCTURE,,,,
mxnet.ndarray.op.random_pdf_negative_binomial,sample,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.random_pdf_negative_binomial,sample,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.linalg.det,A,Tensor of square matrix,D_STRUCTURE of square matrix,,D_STRUCTURE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.linalg.det,A,DD: NDArray,ONE_WORD D_STRUCTURE,,D_STRUCTURE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.linalg.det,A,DF: None,DEFAULT None,,D_STRUCTURE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
mxnet.ndarray.SVMOutput,margin,The loss function penalizes outputs that lie outside this margin. Default margin is 1.,The loss function penalizes outputs that lie outside this margin,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SVMOutput,margin,The loss function penalizes outputs that lie outside this margin. Default margin is 1.,Default margin is CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SVMOutput,margin,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.SVMOutput,margin,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.FullyConnected,data,Input data.,Input data,,,D_STRUCTURE,,,,
mxnet.ndarray.op.FullyConnected,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.op.FullyConnected,data,DF: None,DEFAULT None,,,D_STRUCTURE,,,,
mxnet.ndarray.random_exponential,lam,Lambda parameter (rate) of the exponential distribution.,Lambda parameter BSTR of the exponential distribution,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random_exponential,lam,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.random_exponential,lam,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.autograd.grad,variables,Input variables to compute gradients for.,Input variables to compute gradients for,,,D_STRUCTURE,,,,
mxnet.autograd.grad,variables,DD: NDArray or list of NDArray,D_STRUCTURE of D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.DeformableConvolution,weight,Weight matrix.,Weight matrix,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.DeformableConvolution,weight,DD: NDArray,ONE_WORD D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.contrib.DeformableConvolution,weight,DF: None,DEFAULT None,D_TYPE,,D_STRUCTURE,,,,
mxnet.gluon.nn.Conv2D,dilation,Specifies the dilation rate to use for dilated convolution.,Specifies the dilation rate to use for dilated convolution,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.nn.Conv2D,dilation,DD: int or tuple/list of 2 int,D_TYPE or D_STRUCTURE of CONSTANT_NUM D_TYPE,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.gluon.nn.Conv2D,dilation,"DF: (1,1)",CONSTANT_NUM CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
mxnet.ndarray.op.rmsprop_update,lr,Learning rate,Learning rate,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.op.rmsprop_update,lr,"DD: float, required",D_TYPE required,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.op.rmsprop_update,lr,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,"[0,1]",
mxnet.ndarray.op.FullyConnected,weight,Weight matrix.,Weight matrix,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.op.FullyConnected,weight,DD: NDArray,ONE_WORD D_STRUCTURE,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.op.FullyConnected,weight,DF: None,DEFAULT None,D_TYPE,,D_STRUCTURE,,,,
mxnet.ndarray.BilinearSampler,cudnn_off,whether to turn cudnn off,whether to turn cudnn off,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.BilinearSampler,cudnn_off,"DD: boolean or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.BilinearSampler,cudnn_off,DF: _Null,DEFAULT Null,D_TYPE,,,,CONSTANT_VAL,,
mxnet.ndarray.op.broadcast_axes,axis,The axes to perform the broadcasting.,The axes to perform the broadcasting,D_TYPE,,D_STRUCTURE,,CONSTANT_VAL,,
