API,Arg,Descp,Normalized_descp,dtype,structure,shape,ndim,range,enum
torch.nn.ConstantPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",If a CONSTANT_NUM D_STRUCTURE uses BSTR,D_TYPE,D_STRUCTURE,,,,
torch.nn.ConstantPad3d,padding,"DD: int, tuple",D_TYPE D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
torch.lu,get_infos,"if set to `True`, returns an info IntTensor. Default: `False`",if set to CONSTANT_BOOL returns an info IntTensor,D_TYPE,,CONSTANT_VAL,,
torch.lu,get_infos,"if set to `True`, returns an info IntTensor. Default: `False`",Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.lu,get_infos,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.lu,get_infos,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.embedding,padding_idx,"If given, pads the output with the embedding vector at `padding_idx` (initialized to zeros) whenever it encounters the index.",If given pads the output with the embedding vector at QSTR BSTR whenever it encounters the index,D_TYPE,,,,
torch.nn.functional.embedding,padding_idx,"DD: int, optional",D_TYPE optional,D_TYPE,,,,
torch.nn.functional.embedding,padding_idx,DF: None,DEFAULT None,D_TYPE,,,,
torch.gt,out,the output tensor that must be a BoolTensor,the output D_STRUCTURE that must be a D_TYPE,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.gt,out,"DD: Tensor, optional",D_STRUCTURE optional,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.gt,out,DF: None,DEFAULT None,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.utils.rnn.pack_padded_sequence,batch_first,"if `True`, the input is expected in `B x T x *` format.",if CONSTANT_BOOL the PARAM is expected in B x T x format,D_TYPE,,CONSTANT_VAL,,
torch.nn.utils.rnn.pack_padded_sequence,batch_first,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.nn.utils.rnn.pack_padded_sequence,batch_first,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.Conv1d,kernel_size,Size of the convolving kernel,Size of the convolving kernel,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
torch.nn.Conv1d,kernel_size,DD: int or tuple,D_TYPE or D_STRUCTURE,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,"[0,inf)",
torch.cuda.manual_seed,seed,The desired seed.,The desired seed,D_TYPE,,,,
torch.cuda.manual_seed,seed,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,
torch.nn.TripletMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Deprecated BSTR,,,,,
torch.nn.TripletMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",By default the losses are averaged or summed over observations for each minibatch depending on PARAM,,,,,
torch.nn.TripletMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",When QSTR is CONSTANT_BOOL returns a loss per batch element instead and ignores PARAM,,,,,
torch.nn.TripletMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Default CONSTANT_BOOL,,,,,
torch.nn.TripletMarginLoss,reduce,"DD: bool, optional",D_TYPE optional,,,,,
torch.nn.TripletMarginLoss,reduce,DF: None,DEFAULT None,,,,,
torch.nn.LSTM,input_size,The number of expected features in the input x,The number of expected features in the input x,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.LSTM,input_size,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.rand_like,dtype,"the desired data type of returned Tensor. Default: if `None`, defaults to the dtype of `input`.",the desired data type of returned D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
torch.rand_like,dtype,"the desired data type of returned Tensor. Default: if `None`, defaults to the dtype of `input`.",Default if QSTR defaults to the dtype of PARAM,D_TYPE,,CONSTANT_VAL,,
torch.rand_like,dtype,"DD: `torch.dtype`, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.rand_like,dtype,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
torch.hub.load_state_dict_from_url,progress,whether or not to display a progress bar to stderr. Default: True,whether or not to display a progress bar to stderr,D_TYPE,,CONSTANT_VAL,,
torch.hub.load_state_dict_from_url,progress,whether or not to display a progress bar to stderr. Default: True,Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.hub.load_state_dict_from_url,progress,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.hub.load_state_dict_from_url,progress,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.as_strided,storage_offset,the offset in the underlying storage of the output tensor,the offset in the underlying storage of the output D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
torch.as_strided,storage_offset,"DD: int, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.as_strided,storage_offset,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.nn.AvgPool1d,kernel_size,the size of the window,the size of the window,D_TYPE,,,"[0,inf)",
torch.nn.BatchNorm3d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",a D_TYPE value that when set to CONSTANT_BOOL this module has learnable affine parameters,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,affine,"a boolean value that when set to `True`, this module has learnable affine parameters. Default: `True`",Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,affine,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.utils.cpp_extension.load,sources,A list of relative or absolute paths to C++ source files.,A D_STRUCTURE of relative or absolute paths to C source files,,D_STRUCTURE,,,,
torch.hamming_window,periodic,"If True, returns a window to be used as periodic function. If False, return a symmetric window.",If CONSTANT_BOOL returns a window to be used as periodic function,D_TYPE,,CONSTANT_VAL,,
torch.hamming_window,periodic,"If True, returns a window to be used as periodic function. If False, return a symmetric window.",If CONSTANT_BOOL return a symmetric window,D_TYPE,,CONSTANT_VAL,,
torch.hamming_window,periodic,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.hamming_window,periodic,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.histc,min,lower end of the range (inclusive),lower end of the range BSTR,D_TYPE,,CONSTANT_VAL,,
torch.histc,min,DD: int,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.histc,min,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.abs,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.abs,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.nn.utils.weight_norm,name,name of weight parameter,name of weight parameter,D_TYPE,,,,
torch.nn.utils.weight_norm,name,"DD: str, optional",D_TYPE optional,D_TYPE,,,,
torch.nn.utils.weight_norm,name,DF: weight,DEFAULT DF_STR,D_TYPE,,,,
torch.autograd.functional.vjp,create_graph,"If `True`, both the output and result will be computed in a differentiable way. Note that when `strict` is `False`, the result can not require gradients or be disconnected from the inputs. Defaults to `False`.",If CONSTANT_BOOL both the output and result will be computed in a differentiable way,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vjp,create_graph,"If `True`, both the output and result will be computed in a differentiable way. Note that when `strict` is `False`, the result can not require gradients or be disconnected from the inputs. Defaults to `False`.",Note that when PARAM is CONSTANT_BOOL the result can not require gradients or be disconnected from the PARAM,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vjp,create_graph,"If `True`, both the output and result will be computed in a differentiable way. Note that when `strict` is `False`, the result can not require gradients or be disconnected from the inputs. Defaults to `False`.",Defaults to CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vjp,create_graph,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vjp,create_graph,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.ones,device,"the desired device of returned tensor. Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`). `device` will be the CPU for CPU tensor types and the current CUDA device for CUDA tensor types.",the desired device of returned D_STRUCTURE,,,,,
torch.ones,device,"the desired device of returned tensor. Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`). `device` will be the CPU for CPU tensor types and the current CUDA device for CUDA tensor types.",Default if QSTR uses the current device for the default D_STRUCTURE type see torch set_default_tensor_type,,,,,
torch.ones,device,"the desired device of returned tensor. Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`). `device` will be the CPU for CPU tensor types and the current CUDA device for CUDA tensor types.",QSTR will be the CPU for CPU D_STRUCTURE types and the current CUDA device for CUDA D_STRUCTURE types,,,,,
torch.ones,device,"DD: `torch.device`, optional",torch device optional,,,,,
torch.ones,device,DF: None,DEFAULT None,,,,,
torch.remainder,input,the dividend,the dividend,,D_STRUCTURE,,,,
torch.remainder,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.square,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.square,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.sum,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,D_TYPE,,CONSTANT_VAL,,
torch.sum,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.sum,keepdim,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.MaxPool2d,return_indices,"if `True`, will return the max indices along with the outputs. Useful for `torch.nn.MaxUnpool2d` later",if CONSTANT_BOOL will return the max indices along with the outputs,D_TYPE,,CONSTANT_VAL,,
torch.nn.MaxPool2d,return_indices,"if `True`, will return the max indices along with the outputs. Useful for `torch.nn.MaxUnpool2d` later",Useful for torch nn MaxUnpool2d later,D_TYPE,,CONSTANT_VAL,,
torch.nn.MaxPool2d,return_indices,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.logsumexp,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,
torch.logsumexp,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.logsumexp,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.einsum,*operands,The operands to compute the Einstein sum of.,The operands to compute the Einstein sum of,,D_STRUCTURE,,,,
torch.einsum,*operands,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.norm,input,the input tensor,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.norm,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.addcdiv,value,multiplier for tensor1 / tensor2 ,multiplier for PARAM PARAM,D_TYPE,,CONSTANT_VAL,,
torch.addcdiv,value,"DD: Number, optional",Number optional,D_TYPE,,CONSTANT_VAL,,
torch.addcdiv,value,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.normal,size,a sequence of integers defining the shape of the output tensor.,a D_STRUCTURE of D_TYPE defining the shape of the output D_STRUCTURE,D_TYPE,D_STRUCTURE,,,"[0,inf)",
torch.normal,size,DD: int...,ONE_WORD D_TYPE,D_TYPE,D_STRUCTURE,,,"[0,inf)",
torch.tensordot,a,Left tensor to contract,Left D_STRUCTURE to contract,,D_STRUCTURE,,,,
torch.tensordot,a,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.quantization.propagate_qconfig_,qconfig_dict,"dictionary that maps from name or type of submodule to quantization configuration, qconfig applies to all submodules of a given module unless qconfig for the submodules are specified (when the submodule already has qconfig attribute)",D_STRUCTURE that maps from name or type of submodule to quantization configuration qconfig applies to all submodules of a given PARAM unless qconfig for the submodules are specified BSTR,,D_STRUCTURE,,,,
torch.quantization.propagate_qconfig_,qconfig_dict,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.nn.utils.prune.global_unstructured,pruning_method,"a valid pruning function from this module, or a custom one implemented by the user that satisfies the implementation guidelines and has `PRUNING_TYPE='unstructured'`.",a valid pruning function from this module or a custom one implemented by the user that satisfies the implementation guidelines and has PRUNING_TYPE QSTR,,,,,
torch.nn.utils.prune.global_unstructured,pruning_method,DD: function,ONE_WORD function,,,,,
torch.nn.init.uniform_,a,the lower bound of the uniform distribution,the lower bound of the uniform distribution,D_TYPE,,CONSTANT_VAL,,
torch.nn.init.uniform_,a,DF: 0.0,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.neg,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.neg,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.div,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.div,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.ifft,input,the input tensor of at least `signal_ndim` `+ 1` dimensions,the input D_STRUCTURE of at least PARAM CONSTANT_NUM dimensions,,D_STRUCTURE,,CONSTANT_VAL,,
torch.ifft,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.functional.conv_transpose2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple `(dH, dW)`. Default: 1",the spacing between kernel elements,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple `(dH, dW)`. Default: 1",Can be a single number or a D_STRUCTURE BSTR,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose2d,dilation,"the spacing between kernel elements. Can be a single number or a tuple `(dH, dW)`. Default: 1",Default CONSTANT_NUM,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.functional.conv_transpose2d,dilation,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.argsort,descending,controls the sorting order (ascending or descending),controls the sorting order BSTR,D_TYPE,,CONSTANT_VAL,,
torch.argsort,descending,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.argsort,descending,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.MaxPool2d,stride,the stride of the window. Default value is `kernel_size`,the stride of the window,,,,,
torch.nn.MaxPool2d,stride,the stride of the window. Default value is `kernel_size`,Default value is PARAM,,,,,
torch.nn.MaxPool2d,stride,DF: None,DEFAULT None,,,,,
torch.sparse_coo_tensor,requires_grad,If autograd should record operations on the returned tensor. Default: `False`.,If autograd should record operations on the returned D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
torch.sparse_coo_tensor,requires_grad,If autograd should record operations on the returned tensor. Default: `False`.,Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.sparse_coo_tensor,requires_grad,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.sparse_coo_tensor,requires_grad,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.log1p,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,
torch.log1p,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.log1p,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.autograd.functional.vhp,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the vhp for said inputs, which is the expected mathematical value. Defaults to `False`.",If CONSTANT_BOOL an error will be raised when we detect that there exists an input such that all the outputs are independent of it,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vhp,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the vhp for said inputs, which is the expected mathematical value. Defaults to `False`.",If CONSTANT_BOOL we return a D_STRUCTURE of zeros as the vhp for said PARAM which is the expected mathematical value,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vhp,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the vhp for said inputs, which is the expected mathematical value. Defaults to `False`.",Defaults to CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vhp,strict,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.vhp,strict,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.conv_transpose1d,weight,"filters of shape (in _channels ,  out _channels/groups , kW) ",filters of shape BSTR,,BSTR,CONSTANT_VAL,,
torch.tensordot,b,Right tensor to contract,Right D_STRUCTURE to contract,,D_STRUCTURE,,,,
torch.tensordot,b,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.rand_like,input,the size of `input` will determine size of the output tensor.,the size of QSTR will determine size of the output D_STRUCTURE,,D_STRUCTURE,,,,
torch.rand_like,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.kthvalue,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,D_TYPE,,CONSTANT_VAL,,
torch.kthvalue,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.kthvalue,keepdim,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.can_cast,to,The target `torch.dtype`.,The target D_TYPE,,,,,
torch.can_cast,to,DD: dpython:type,dpython type,,,,,
torch.repeat_interleave,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.repeat_interleave,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.nn.functional.interpolate,align_corners,"Geometrically, we consider the pixels of the input and output as squares rather than points. If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels. If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same. This only has an effect when `mode` is `'linear'`, `'bilinear'`, `'bicubic'` or `'trilinear'`. Default: `False`",Geometrically we consider the pixels of the PARAM and output as squares rather than points,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,"Geometrically, we consider the pixels of the input and output as squares rather than points. If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels. If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same. This only has an effect when `mode` is `'linear'`, `'bilinear'`, `'bicubic'` or `'trilinear'`. Default: `False`",If set to CONSTANT_BOOL the PARAM and output D_STRUCTURE are aligned by the center points of their corner pixels preserving the values at the corner pixels,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,"Geometrically, we consider the pixels of the input and output as squares rather than points. If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels. If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same. This only has an effect when `mode` is `'linear'`, `'bilinear'`, `'bicubic'` or `'trilinear'`. Default: `False`",If set to CONSTANT_BOOL the PARAM and output D_STRUCTURE are aligned by the corner points of their corner pixels and the interpolation uses edge value padding for out of boundary values making this operation independent of PARAM PARAM when PARAM is kept the same,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,"Geometrically, we consider the pixels of the input and output as squares rather than points. If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels. If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same. This only has an effect when `mode` is `'linear'`, `'bilinear'`, `'bicubic'` or `'trilinear'`. Default: `False`",This only has an effect when PARAM is QSTR,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,"Geometrically, we consider the pixels of the input and output as squares rather than points. If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels. If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same. This only has an effect when `mode` is `'linear'`, `'bilinear'`, `'bicubic'` or `'trilinear'`. Default: `False`",Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.interpolate,align_corners,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
torch.min,keepdim,whether the output tensor has `dim` retained or not.,whether the output D_STRUCTURE has PARAM retained or not,D_TYPE,,CONSTANT_VAL,,
torch.min,keepdim,DD: bool,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.min,keepdim,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.adaptive_max_pool3d,return_indices,whether to return pooling indices. Default: `False`,whether to return pooling indices,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.adaptive_max_pool3d,return_indices,whether to return pooling indices. Default: `False`,Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.adaptive_max_pool3d,return_indices,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
torch.nn.NLLLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Specifies the reduction to apply to the output QSTR QSTR QSTR,D_TYPE,,,,QSTR
torch.nn.NLLLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",QSTR no reduction will be applied QSTR the sum of the output will be divided by the number of elements in the output QSTR the output will be summed,D_TYPE,,,,QSTR
torch.nn.NLLLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Note PARAM and PARAM are in the process of being deprecated and in the meantime specifying either of those two args will override QSTR,D_TYPE,,,,QSTR
torch.nn.NLLLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Default QSTR,D_TYPE,,,,QSTR
torch.nn.NLLLoss,reduction,"DD: string, optional",D_TYPE optional,D_TYPE,,,,QSTR
torch.nn.NLLLoss,reduction,DF: mean,DEFAULT DF_STR,D_TYPE,,,,QSTR
torch.utils.cpp_extension.load,is_python_module,"If `True` (default), imports the produced shared library as a Python module. If `False`, loads it into the process as a plain dynamic library.",If CONSTANT_BOOL BSTR imports the produced shared library as a Python module,D_TYPE,,CONSTANT_VAL,,
torch.utils.cpp_extension.load,is_python_module,"If `True` (default), imports the produced shared library as a Python module. If `False`, loads it into the process as a plain dynamic library.",If CONSTANT_BOOL loads it into the process as a plain dynamic library,D_TYPE,,CONSTANT_VAL,,
torch.utils.cpp_extension.load,is_python_module,DF: True,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.distributed.broadcast,src,Source rank.,Source rank,D_TYPE,,CONSTANT_VAL,,
torch.distributed.broadcast,src,DD: int,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.linspace,layout,the desired layout of returned Tensor. Default: `torch.strided`.,the desired layout of returned D_STRUCTURE,,,,,
torch.linspace,layout,the desired layout of returned Tensor. Default: `torch.strided`.,Default torch strided,,,,,
torch.linspace,layout,"DD: `torch.layout`, optional",torch layout optional,,,,,
torch.linspace,layout,DF: torch.strided,torch strided,,,,,
torch.unsqueeze,dim,the index at which to insert the singleton dimension,the index at which to insert the singleton dimension,D_TYPE,,,,
torch.unsqueeze,dim,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,
torch.clamp,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,
torch.clamp,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.clamp,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.nn.quantized.functional.conv3d,scale,quantization scale for the output. Default: 1.0,quantization scale for the output,D_TYPE,,CONSTANT_VAL,,
torch.nn.quantized.functional.conv3d,scale,quantization scale for the output. Default: 1.0,Default CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.quantized.functional.conv3d,scale,DF: 1.0,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.LocalResponseNorm,alpha,multiplicative factor. Default: 0.0001,multiplicative factor,D_TYPE,,CONSTANT_VAL,,
torch.nn.LocalResponseNorm,alpha,multiplicative factor. Default: 0.0001,Default CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.LocalResponseNorm,alpha,DF: 0.0001,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.avg_pool1d,ceil_mode,"when True, will use ceil instead of floor to compute the output shape. Default: `False`",when CONSTANT_BOOL will use ceil instead of floor to compute the output shape,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.avg_pool1d,ceil_mode,"when True, will use ceil instead of floor to compute the output shape. Default: `False`",Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.avg_pool1d,ceil_mode,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.RNN,input_size,The number of expected features in the input x,The number of expected features in the input x,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.RNN,input_size,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.functional.dropout3d,inplace,"If set to `True`, will do this operation in-place. Default: `False`",If set to CONSTANT_BOOL will do this operation in place,D_TYPE,,CONSTANT_VAL,,
